solving instance mcnd arcs c100_400_30_F_T_10 3 6 sinabc1
Couenne 0.5.8 -- an Open-Source solver for Mixed Integer Nonlinear Optimization
Mailing list: couenne@list.coin-or.org
Instructions: http://www.coin-or.org/Couenne
couenne: 
ANALYSIS TEST: Reading problem: 0.0 seconds
Reformulating problem: 104.0 seconds
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1        TIME 0      131 1766.2656
Loaded instance "/tmp/jl_9ZBbRy/model.nl"
Constraints:        16800
Variables:          13400 (500 integer)
Auxiliaries:         5302 (3 integer)

Coin0506I Presolve 19925 (-654) rows, 14326 (-4376) columns and 93730 (-5394) elements
Clp0006I 0  Obj 10324.049 Primal inf 1351.8328 (95) Dual inf 1.6695955e+13 (382)
Clp0006I 333  Obj 12334.104 Primal inf 654.496 (65) Dual inf 1.7159144e+13 (566)
Clp0006I 657  Obj 13659.224 Primal inf 634.33471 (69) Dual inf 3.5826738e+13 (931)
Clp0006I 981  Obj 13659.224 Primal inf 634.33471 (69) Dual inf 1.4730681e+14 (1553)
Clp0006I 1305  Obj 13659.224 Primal inf 634.33471 (69) Dual inf 1.8810054e+14 (2026)
Clp0006I 1629  Obj 13659.224 Primal inf 634.33471 (69) Dual inf 5.0576452e+14 (2532)
Clp0006I 1953  Obj 13659.224 Primal inf 634.3347 (69) Dual inf 4.6561826e+14 (3008)
Clp0006I 2214  Obj 13659.225 Primal inf 634.33469 (76) Dual inf 9.1556376e+14 (3960)
Clp0006I 2538  Obj 13659.227 Primal inf 634.33463 (79) Dual inf 8.1941632e+14 (3897)
Clp0006I 2813  Obj 13659.227 Primal inf 634.33468 (159) Dual inf 1.2289117e+16 (4261)
Clp0006I 3085  Obj 13659.227 Primal inf 634.33464 (92) Dual inf 2.9467919e+15 (4313)
Clp0006I 3313  Obj 13659.228 Primal inf 634.33467 (141) Dual inf 3.4967521e+15 (4321)
Clp0006I 3556  Obj 13659.229 Primal inf 634.3346 (93) Dual inf 7.8745559e+14 (4527)
Clp0006I 3814  Obj 13659.229 Primal inf 634.33462 (155) Dual inf 1.9830324e+15 (4349)
Clp0006I 4059  Obj 13659.231 Primal inf 634.33456 (97) Dual inf 8.6583508e+14 (4453)
Clp0006I 4326  Obj 13659.231 Primal inf 634.33456 (89) Dual inf 3.6383002e+15 (4862)
Clp0006I 4556  Obj 13659.227 Primal inf 634.33502 (487) Dual inf 4.8917543e+16 (4740)
Clp0006I 4767  Obj 13659.231 Primal inf 634.33457 (112) Dual inf 2.7183079e+15 (4731)
Clp0006I 5018  Obj 13659.232 Primal inf 634.33453 (88) Dual inf 4.6893499e+15 (4844)
Clp0006I 5250  Obj 13659.233 Primal inf 634.33452 (83) Dual inf 1.5326126e+15 (4587)
Clp0006I 5472  Obj 13659.233 Primal inf 634.33452 (82) Dual inf 2.3667496e+15 (4669)
Clp0006I 5692  Obj 13659.231 Primal inf 634.33476 (272) Dual inf 2.2448946e+16 (4871)
Clp0006I 5919  Obj 13659.233 Primal inf 634.33463 (234) Dual inf 1.2575575e+16 (4815)
Clp0006I 6127  Obj 13659.234 Primal inf 634.33449 (76) Dual inf 1.6071771e+15 (4796)
Clp0006I 6339  Obj 13659.233 Primal inf 634.33453 (121) Dual inf 3.1689223e+15 (4535)
Clp0006I 6541  Obj 13659.235 Primal inf 634.33446 (82) Dual inf 3.5038319e+15 (4901)
Clp0006I 6757  Obj 13659.235 Primal inf 634.33449 (122) Dual inf 3.5675823e+15 (4882)
Clp0006I 6970  Obj 13659.238 Primal inf 634.33454 (304) Dual inf 8.9966113e+15 (4764)
Clp0006I 7185  Obj 13659.237 Primal inf 634.33442 (115) Dual inf 8.266943e+14 (4493)
Clp0006I 7393  Obj 13659.237 Primal inf 634.33443 (125) Dual inf 4.9818353e+15 (4865)
Clp0006I 7600  Obj 13659.239 Primal inf 634.33436 (108) Dual inf 1.8144267e+15 (4744)
Clp0006I 7808  Obj 13659.239 Primal inf 634.33438 (148) Dual inf 3.7754423e+15 (5063)
Clp0006I 8018  Obj 13659.243 Primal inf 634.33437 (218) Dual inf 6.3612491e+15 (4787)
Clp0006I 8229  Obj 13659.241 Primal inf 634.33438 (180) Dual inf 9.4725159e+15 (5058)
Clp0006I 8454  Obj 13659.241 Primal inf 634.33436 (168) Dual inf 1.1962335e+16 (4838)
Clp0006I 8661  Obj 13659.242 Primal inf 634.3343 (116) Dual inf 6.9691786e+15 (4869)
Clp0006I 8867  Obj 13659.243 Primal inf 634.33428 (112) Dual inf 1.2017967e+15 (4682)
Clp0006I 9072  Obj 13659.242 Primal inf 634.3343 (117) Dual inf 4.6839698e+15 (4920)
Clp0006I 9285  Obj 13659.243 Primal inf 634.33431 (154) Dual inf 3.4147954e+15 (4864)
Clp0006I 9504  Obj 13659.245 Primal inf 634.33424 (114) Dual inf 1.9248534e+15 (4837)
Clp0006I 9721  Obj 13659.245 Primal inf 634.33422 (115) Dual inf 3.1180492e+15 (4774)
