solving instance mcnd arcs c48 3 6 sinabc2
Couenne 0.5.8 -- an Open-Source solver for Mixed Integer Nonlinear Optimization
Mailing list: couenne@list.coin-or.org
Instructions: http://www.coin-or.org/Couenne
couenne: 
ANALYSIS TEST: Reading problem: 0.1 seconds
Reformulating problem: 2343.8 seconds
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1        TIME 0       14 629.22881
Loaded instance "/tmp/jl_BsEECa/model.nl"
Constraints:        63404
Variables:          59113 (311 integer)
Auxiliaries:         5728 (0 integer)

Coin0506I Presolve 66294 (-603) rows, 59655 (-5186) columns and 415257 (-6170) elements
Clp0006I 0  Obj 0 Primal inf 4512.7546 (400) Dual inf 5.4285785e+13 (5689)
Clp0006I 556  Obj 0 Primal inf 4512.7546 (400) Dual inf 5.4285785e+13 (5689)
Clp0029I End of values pass after 582 iterations
Clp0006I 582  Obj 0 Primal inf 4512.7546 (400) Dual inf 5.4285785e+13 (5689)
Clp0006I 1138  Obj 151928.64 Primal inf 2644.5812 (341) Dual inf 3.6801494e+13 (4817)
Clp0006I 1694  Obj 230077.13 Primal inf 1437.7829 (260) Dual inf 5.6886068e+13 (7560)
Clp0006I 2250  Obj 292166.18 Primal inf 506.88438 (190) Dual inf 1.1110195e+14 (14466)
Clp0006I 2806  Obj 321199.83 Primal inf 136.66992 (106) Dual inf 2.7653219e+14 (19503)
Clp0006I 3362  Obj 335081.93 Primal inf 29.014288 (25) Dual inf 1.0966835e+14 (21912)
Clp0006I 3918  Obj 338212.6 Dual inf 16337695 (18849)
Clp0006I 4474  Obj 324030.48 Dual inf 33597614 (21326)
Clp0006I 5030  Obj 314733.77 Dual inf 6.7623108e+08 (23506)
Clp0006I 5586  Obj 305045.6 Dual inf 39662970 (19957)
Clp0006I 6142  Obj 300349.47 Dual inf 29265977 (23914)
Clp0006I 6698  Obj 295454.52 Dual inf 59619506 (23324)
Clp0006I 7254  Obj 289185.95 Dual inf 1.4878013e+08 (24055)
Clp0006I 7810  Obj 281560.28 Dual inf 1.8896966e+08 (25400)
Clp0006I 8366  Obj 263286.13 Dual inf 77989826 (23900)
Clp0006I 8922  Obj 255700.98 Dual inf 78502255 (23723)
Clp0006I 9478  Obj 248141.21 Dual inf 1.7121732e+08 (24205)
Clp0006I 10034  Obj 241240.03 Dual inf 33148009 (24708)
Clp0006I 10590  Obj 235832.98 Dual inf 1.7963091e+08 (25922)
Clp0006I 11146  Obj 231591.8 Dual inf 1.0528221e+08 (23333)
Clp0006I 11702  Obj 226159.46 Dual inf 73771760 (24828)
Clp0006I 12258  Obj 219024.29 Dual inf 3.9946263e+08 (25327)
Clp0006I 12814  Obj 214536.81 Dual inf 24010813 (25337)
Clp0006I 13370  Obj 210275.52 Dual inf 58412042 (22672)
Clp0006I 13926  Obj 205498.05 Dual inf 57987519 (25019)
Clp0006I 14482  Obj 198214.66 Dual inf 75841323 (24599)
Clp0006I 15038  Obj 195274.22 Dual inf 56999540 (24532)
Clp0006I 15594  Obj 192746.18 Dual inf 58599379 (26344)
Clp0006I 16150  Obj 190326.65 Dual inf 56636012 (24701)
Clp0006I 16706  Obj 187430.04 Dual inf 51277189 (24703)
Clp0006I 17262  Obj 180683.7 Dual inf 97944398 (26160)
Clp0006I 17818  Obj 178097.91 Dual inf 46978301 (26679)
Clp0006I 18374  Obj 175407.98 Dual inf 2.8294169e+08 (28002)
