# seed = 1254829604

param N := 10;

param M := 10;

param Umax := 100.000000;

param: C :=
1	2014.000000
2	2131.000000
3	2065.000000
4	2424.000000
5	2325.000000
6	2276.000000
7	2433.000000
8	2153.000000
9	1970.000000
10	1459.000000
;

param: a :=
1	0.173094
2	0.158068
3	0.102748
4	0.182669
5	0.119743
6	0.101212
7	0.141178
8	0.126407
9	0.133311
10	0.147116
;

param: b :=
1	73.704721
2	67.002075
3	67.720485
4	48.133303
5	44.502355
6	77.550707
7	41.310131
8	32.978140
9	27.568344
10	98.899259
;

param: c :=
1	33.731795
2	98.414160
3	82.919727
4	89.506430
5	53.506197
6	59.931668
7	66.660309
8	89.755159
9	76.881187
10	18.264323
;

param: d :=
1	-18.557047
2	-23.817439
3	-57.437324
4	-95.606861
5	-74.592769
6	-31.783374
7	-25.090352
8	-75.179252
9	-83.769469
10	-63.377869
;

param: weight :=
1	60.000000
2	44.000000
3	70.000000
4	23.000000
5	28.000000
6	93.000000
7	23.000000
8	10.000000
9	70.000000
10	4.000000
;

param: U :=
1	100.000000
2	100.000000
3	100.000000
4	100.000000
5	100.000000
6	100.000000
7	100.000000
8	100.000000
9	100.000000
10	100.000000
;

