solving instance uflp nlass holmberg 47 sincos
presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 900 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 900 clqs
(round 2, exhaustive) 0 del vars, 0 del conss, 0 add conss, 900 chg bounds, 0 chg sides, 0 chg coeffs, 1800 upgd conss, 0 impls, 900 clqs
   (0.5s) probing cycle finished: starting next cycle
(round 3, exhaustive) 0 del vars, 0 del conss, 0 add conss, 1800 chg bounds, 0 chg sides, 0 chg coeffs, 1800 upgd conss, 1798 impls, 900 clqs
   (0.7s) probing: 42/910 (4.6%) - 0 fixings, 0 aggregations, 898 implications, 900 bound changes
   (0.7s) probing aborted: 50/50 successive totally useless probings
   (0.7s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.7s) no symmetry present (symcode time: 0.01)
presolving (4 rounds: 4 fast, 3 medium, 3 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 1800 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 1798 implications, 900 cliques
presolved problem has 2710 variables (910 bin, 0 int, 0 impl, 1800 cont) and 2790 constraints
    900 constraints of type <varbound>
    900 constraints of type <setppc>
     90 constraints of type <linear>
    900 constraints of type <nonlinear>
Presolving Time: 0.65

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t 1.1s|     1 |     0 |  2745 |     - |  trysol|   0 |7210 |2790 |8190 |   0 |  0 |   0 |   0 |-1.104584e+04 | 1.593660e+04 |    Inf | unknown
  1.4s|     1 |     0 |  9770 |     - |   100M |   0 |7210 |2790 |8190 |   0 |  0 |   0 |   0 |-4.995570e+03 | 1.593660e+04 |    Inf | unknown
  2.3s|     1 |     0 | 12027 |     - |   109M |   0 |7210 |2790 |9084 | 894 |  1 |   0 |   0 |-3.212209e+03 | 1.593660e+04 |    Inf | unknown
  4.5s|     1 |     0 | 17826 |     - |   111M |   0 |7210 |2790 |9962 |1772 |  2 |   0 |   0 |-1.287109e+03 | 1.593660e+04 |    Inf | unknown
  5.2s|     1 |     0 | 19412 |     - |   112M |   0 |7210 |2790 |  10k|2431 |  3 |   0 |   0 |-1.053743e+03 | 1.593660e+04 |    Inf | unknown
  5.5s|     1 |     0 | 20073 |     - |   114M |   0 |7210 |2790 |  11k|3021 |  4 |   0 |   0 |-9.548039e+02 | 1.593660e+04 |    Inf | unknown
  5.7s|     1 |     0 | 20779 |     - |   115M |   0 |7210 |2790 |  11k|3430 |  5 |   0 |   0 |-9.110649e+02 | 1.593660e+04 |    Inf | unknown
  5.9s|     1 |     0 | 21279 |     - |   117M |   0 |7210 |2790 |  12k|3824 |  6 |   0 |   0 |-8.941518e+02 | 1.593660e+04 |    Inf | unknown
  8.7s|     1 |     0 | 21830 |     - |   120M |   0 |7210 |2790 |  12k|4244 |  7 |   0 |   0 |-8.902276e+02 | 1.593660e+04 |    Inf | unknown
  8.9s|     1 |     0 | 22352 |     - |   121M |   0 |7210 |2790 |  12k|4586 |  8 |   0 |   0 |-8.863987e+02 | 1.593660e+04 |    Inf | unknown
