2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance uflp nlass holmberg 54 pardivexp
presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 1000 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 1000 clqs
(round 2, exhaustive) 0 del vars, 0 del conss, 0 add conss, 1000 chg bounds, 0 chg sides, 0 chg coeffs, 2000 upgd conss, 0 impls, 1000 clqs
   (2.0s) probing: 51/1010 (5.0%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (2.0s) probing aborted: 50/50 successive totally useless probings
   (2.0s) symmetry computation started: requiring (bin +, int -, cont -), (fixed: bin -, int +, cont +)
   (2.0s) no symmetry present
presolving (3 rounds: 3 fast, 2 medium, 2 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 1000 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 1000 implications, 1000 cliques
presolved problem has 3010 variables (1010 bin, 0 int, 0 impl, 2000 cont) and 3100 constraints
   1000 constraints of type <varbound>
   1000 constraints of type <setppc>
    100 constraints of type <linear>
   1000 constraints of type <nonlinear>
Presolving Time: 1.99

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 2.2s|     1 |     0 |  1000 |     - |  clique|   0 |6010 |3100 |9100 |   0 |  0 |   0 |   0 |-3.814697e-03 | 1.839600e+04 |    Inf | unknown
  2.6s|     1 |     0 |  8474 |     - |    78M |   0 |6010 |3100 |9100 |   0 |  0 |1000 |   0 | 3.286342e+02 | 1.839600e+04 |5497.71%| unknown
L 2.8s|     1 |     0 |  8474 |     - |undercov|   0 |6010 |3100 |9100 |   0 |  0 |1000 |   0 | 3.286342e+02 | 6.828304e+03 |1977.78%| unknown
L 3.1s|     1 |     0 |  8474 |     - |undercov|   0 |6010 |3100 |9100 |   0 |  0 |1000 |   0 | 3.286342e+02 | 3.848165e+03 |1070.96%| unknown
  3.3s|     1 |     0 |  9340 |     - |    83M |   0 |6010 |3100 |9820 | 720 |  1 |1000 |   0 | 3.350039e+02 | 3.848165e+03 |1048.69%| unknown
  3.4s|     1 |     0 |  9340 |     - |    83M |   0 |6010 |3100 |9820 | 720 |  1 |1000 |   0 | 3.350039e+02 | 3.848165e+03 |1048.69%| unknown
  3.6s|     1 |     0 | 11156 |     - |    84M |   0 |6010 |3100 |  10k|1421 |  2 |1000 |   0 | 3.378507e+02 | 3.848165e+03 |1039.01%| unknown
  3.7s|     1 |     0 | 11442 |     - |    85M |   0 |6010 |3100 |  10k|1519 |  3 |1000 |   0 | 3.442686e+02 | 3.848165e+03 |1017.78%| unknown
  3.8s|     1 |     0 | 11452 |     - |    86M |   0 |6010 |3100 |  10k|1521 |  4 |1000 |   0 | 3.446076e+02 | 3.848165e+03 |1016.68%| unknown
  3.9s|     1 |     0 | 11462 |     - |    88M |   0 |6010 |3100 |  10k|1523 |  5 |1000 |   0 | 3.451772e+02 | 3.848165e+03 |1014.84%| unknown
  4.0s|     1 |     0 | 11478 |     - |    89M |   0 |6010 |3100 |  10k|1525 |  6 |1000 |   0 | 3.460838e+02 | 3.848165e+03 |1011.92%| unknown
  4.1s|     1 |     0 | 11489 |     - |    90M |   0 |6010 |3100 |  10k|1527 |  7 |1000 |   0 | 3.464529e+02 | 3.848165e+03 |1010.73%| unknown
  4.2s|     1 |     0 | 11509 |     - |    91M |   0 |6010 |3100 |  10k|1529 |  8 |1000 |   0 | 3.472356e+02 | 3.848165e+03 |1008.23%| unknown
 47.9s|     1 |     0 | 70651 |     - |   102M |   0 |6010 |3100 |  10k|1529 | 10 |2216 |  39 | 3.688803e+02 | 3.848165e+03 | 943.20%| unknown
 48.0s|     1 |     0 | 70660 |     - |   102M |   0 |6010 |3100 |  10k|1531 | 11 |2216 |  39 | 3.688803e+02 | 3.848165e+03 | 943.20%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 49.5s|     1 |     0 | 70660 |     - |   102M |   0 |6010 |3100 |  10k|1531 | 12 |2216 |  49 | 3.701057e+02 | 3.848165e+03 | 939.75%| unknown
 50.7s|     1 |     0 | 70660 |     - |   103M |   0 |6010 |3100 |  10k|1531 | 14 |2216 |  57 | 3.701057e+02 | 3.848165e+03 | 939.75%| unknown
 51.7s|     1 |     0 | 70660 |     - |   103M |   0 |6010 |3100 |  10k|1531 | 16 |2216 |  64 | 3.701057e+02 | 3.848165e+03 | 939.75%| unknown
 52.9s|     1 |     0 | 70660 |     - |   103M |   0 |6010 |3100 |  10k|1531 | 18 |2216 |  72 | 3.701057e+02 | 3.848165e+03 | 939.75%| unknown
 54.6s|     1 |     0 | 70660 |     - |   103M |   0 |6010 |3100 |  10k|1531 | 20 |2216 |  83 | 3.701057e+02 | 3.848165e+03 | 939.75%| unknown
 55.4s|     1 |     0 | 70660 |     - |   103M |   0 |6010 |3100 |  10k|1531 | 22 |2216 |  89 | 3.701057e+02 | 3.848165e+03 | 939.75%| unknown
 57.3s|     1 |     0 | 70660 |     - |   103M |   0 |6010 |3100 |  10k|1531 | 24 |2216 | 101 | 3.701057e+02 | 3.848165e+03 | 939.75%| unknown
 61.7s|     1 |     0 | 70660 |     - |   103M |   0 |6010 |3100 |  10k|1531 | 26 |2216 | 132 | 3.701057e+02 | 3.848165e+03 | 939.75%| unknown
 66.6s|     1 |     2 | 70660 |     - |   103M |   0 |6010 |3100 |  10k|1531 | 28 |2216 | 165 | 3.701057e+02 | 3.848165e+03 | 939.75%| unknown
