solving instance mcnd nodes c33 3 6 exp
Couenne 0.5.8 -- an Open-Source solver for Mixed Integer Nonlinear Optimization
Mailing list: couenne@list.coin-or.org
Instructions: http://www.coin-or.org/Couenne
couenne: 
ANALYSIS TEST: Reformulating problem: 13.0 seconds
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 52780.404      128 134.37359
NLP0014I             2      INFEAS 1246.7033      155 147.67951
Loaded instance "/tmp/jl_YScAAf/model.nl"
Constraints:        10416
Variables:           9408 (248 integer)
Auxiliaries:         9280 (0 integer)

Coin0506I Presolve 10676 (-61) rows, 9448 (-9240) columns and 63796 (-9509) elements
Clp0006I 0  Obj 0 Primal inf 17758.068 (298) Dual inf 8.3889479e+14 (916)
Clp0006I 278  Obj 42759.861 Primal inf 1794.608 (38) Dual inf 4.4711432e+14 (648)
Clp0006I 556  Obj 64999.643 Primal inf 990.12625 (46) Dual inf 2.5652831e+15 (1629)
Clp0006I 834  Obj 86715.387 Primal inf 9.798994 (42) Dual inf 2.0294296e+13 (2891)
Clp0006I 1112  Obj 87233.239 Primal inf 7.9116834 (39) Dual inf 9.5283887e+13 (3417)
Clp0006I 1390  Obj 87241.885 Primal inf 7.6126205 (34) Dual inf 2.3724625e+15 (3337)
Clp0006I 1668  Obj 86227.877 Primal inf 6.8375307 (47) Dual inf 5.3264128e+14 (3453)
Clp0006I 1922  Obj 88145.346 Primal inf 4.4827201 (54) Dual inf 1.3694005e+14 (3865)
Clp0006I 2200  Obj 87295.992 Primal inf 4.2248013 (49) Dual inf 7.1768257e+14 (3549)
Clp0006I 2432  Obj 87295.996 Primal inf 4.2248232 (126) Dual inf 2.0877438e+17 (3714)
Clp0006I 2710  Obj 87429.706 Primal inf 4.2137578 (66) Dual inf 4.9314941e+14 (3911)
Clp0006I 2921  Obj 87436.423 Primal inf 3.9959218 (107) Dual inf 4.1761823e+15 (4068)
Clp0006I 3157  Obj 87681.053 Primal inf 3.8728965 (115) Dual inf 4.0933097e+15 (3978)
Clp0006I 3416  Obj 87985.75 Primal inf 3.6258122 (116) Dual inf 2.9934042e+16 (3762)
Clp0006I 3669  Obj 88036.167 Primal inf 3.5838832 (134) Dual inf 1.0573634e+16 (3731)
Clp0006I 3875  Obj 88030.4 Primal inf 3.5783387 (86) Dual inf 7.4908588e+15 (3861)
Clp0006I 4096  Obj 88205.753 Primal inf 2.376905 (62) Dual inf 6.6355924e+14 (3873)
Clp0006I 4330  Obj 88612.118 Primal inf 0.63041648 (45) Dual inf 5.8416427e+15 (4086)
Clp0006I 4608  Obj 88195.25 Primal inf 0.35843758 (28) Dual inf 8.4325735e+14 (3863)
Clp0006I 4831  Obj 88444.228 Primal inf 0.1200719 (16) Dual inf 8.591674e+14 (3847)
Clp0006I 5073  Obj 88444.231 Primal inf 0.12006965 (16) Dual inf 9.3521671e+14 (3903)
Clp0006I 5291  Obj 88444.248 Primal inf 0.12006322 (10) Dual inf 1.8818505e+14 (4121)
Clp0006I 5501  Obj 88444.239 Primal inf 0.12005524 (6) Dual inf 1.0465407e+14 (4079)
Clp0006I 5716  Obj 88444.271 Primal inf 0.12004923 (4) Dual inf 8.4370422e+13 (4041)
Clp0006I 5957  Obj 88444.263 Primal inf 0.12004569 (4) Dual inf 5.053598e+13 (3930)
Clp0006I 6185  Obj 88444.272 Primal inf 0.12004369 (3) Dual inf 7.0052487e+13 (3839)
Clp0006I 6407  Obj 88421.413 Primal inf 0.1191841 (2) Dual inf 2.4458938e+14 (4069)
Clp0006I 6662  Obj 88421.431 Primal inf 0.11917811 (2) Dual inf 5.2564574e+13 (4239)
Clp0006I 6884  Obj 88421.448 Primal inf 0.11917323 (2) Dual inf 1.3271337e+14 (4214)
Clp0006I 7104  Obj 88421.488 Primal inf 0.11916693 (2) Dual inf 2.3637144e+14 (4135)
Clp0006I 7332  Obj 88421.514 Primal inf 0.11916107 (2) Dual inf 5.0015483e+14 (4130)
Clp0006I 7567  Obj 88421.543 Primal inf 0.11915528 (2) Dual inf 3.1942282e+15 (4098)
Clp0006I 7804  Obj 88424.713 Primal inf 0.11818663 (2) Dual inf 3.4038779e+14 (3953)
Clp0006I 8051  Obj 88424.745 Primal inf 0.1181824 (2) Dual inf 5.9326337e+13 (4009)
Clp0006I 8253  Obj 88424.793 Primal inf 0.11817706 (2) Dual inf 4.0723979e+14 (4039)
Clp0006I 8485  Obj 88316.467 Primal inf 0.11345017 (2) Dual inf 1.9487712e+14 (4219)
Clp0006I 8694  Obj 88316.427 Primal inf 0.11343921 (2) Dual inf 2.9565424e+14 (4102)
Clp0006I 8922  Obj 88316.421 Primal inf 0.11343443 (2) Dual inf 3.752446e+13 (3982)
Clp0006I 9183  Obj 88257.282 Primal inf 0.10011526 (2) Dual inf 3.2989065e+14 (4028)
Clp0006I 9411  Obj 88257.226 Primal inf 0.10010123 (2) Dual inf 3.8510599e+14 (3940)
Clp0006I 9618  Obj 88257.189 Primal inf 0.10009184 (3) Dual inf 1.1345762e+14 (4025)
Clp0006I 9835  Obj 88257.17 Primal inf 0.10008356 (2) Dual inf 2.0088611e+14 (4136)
Clp0006I 10038  Obj 88257.152 Primal inf 0.10007292 (3) Dual inf 1.5791929e+14 (4067)
Clp0006I 10264  Obj 87880.394 Dual inf 6.1682843e+08 (3948)
Clp0006I 10476  Obj 83089.85 Dual inf 3.286154e+08 (3959)
Clp0006I 10675  Obj 81947.048 Dual inf 5.2780033e+08 (3961)
Clp0006I 10872  Obj 81947.007 Dual inf 2.9284669e+08 (3917)
Clp0006I 11070  Obj 81946.969 Dual inf 1.1506528e+09 (3982)
Clp0006I 11248  Obj 81341.396 Dual inf 89011956 (3971)
Clp0006I 11450  Obj 81009.771 Dual inf 1.4633313e+08 (4094)
Clp0006I 11637  Obj 81009.744 Dual inf 2.3395405e+08 (3987)
Clp0006I 11833  Obj 81009.728 Dual inf 80187408 (3998)
Clp0006I 12031  Obj 81009.713 Dual inf 33290574 (4041)
Clp0006I 12221  Obj 77348.784 Dual inf 86046978 (4108)
Clp0006I 12445  Obj 77348.775 Dual inf 1.5245945e+09 (4053)
Clp0006I 12654  Obj 76922.867 Primal inf 3.1708922e-13 (1) Dual inf 1.5556437e+14 (4096)
Clp0006I 12852  Obj 74810.933 Dual inf 64400761 (4116)
Clp0006I 13048  Obj 74361.812 Dual inf 4.6744159e+08 (4052)
Clp0006I 13237  Obj 74361.769 Dual inf 61106429 (3941)
Clp0006I 13465  Obj 74361.738 Dual inf 4.6552146e+08 (4063)
Clp0006I 13719  Obj 73388.849 Dual inf 3.3908827e+08 (4087)
Clp0006I 13937  Obj 73388.83 Dual inf 1.4351366e+09 (4105)
Clp0006I 14126  Obj 73388.77 Dual inf 5.6058736e+08 (4104)
Clp0006I 14353  Obj 73388.691 Dual inf 2.0003543e+09 (4004)
Clp0006I 14572  Obj 73388.439 Dual inf 9.8549032e+08 (4064)
Clp0006I 14785  Obj 73188.305 Dual inf 6.0302409e+08 (4164)
Clp0006I 15014  Obj 72722.086 Dual inf 2.3166236e+08 (4022)
Clp0006I 15230  Obj 72717.04 Dual inf 1.6729238e+08 (4088)
Clp0006I 15459  Obj 71083.932 Dual inf 1.7637425e+09 (4119)
Clp0006I 15688  Obj 70828.732 Dual inf 2.7627437e+08 (3870)
Clp0006I 15919  Obj 70828.72 Dual inf 69867697 (3896)
Clp0006I 16150  Obj 70828.718 Dual inf 5.8088296e+08 (3903)
Clp0006I 16378  Obj 70828.706 Dual inf 2.1519046e+08 (3965)
Clp0006I 16579  Obj 70545.697 Dual inf 19771848 (3872)
Clp0006I 16811  Obj 70545.691 Dual inf 4.24373e+08 (3997)
Clp0006I 17002  Obj 70545.689 Dual inf 1.3960022e+08 (3870)
Clp0006I 17224  Obj 70545.687 Dual inf 5.732648e+08 (3945)
Clp0006I 17454  Obj 70452.951 Dual inf 4.2262572e+08 (4089)
Clp0006I 17661  Obj 70452.945 Dual inf 94470510 (3967)
Clp0006I 17875  Obj 70452.94 Dual inf 25409589 (3859)
Clp0006I 18089  Obj 70423.226 Dual inf 41302704 (3856)
Clp0006I 18287  Obj 70423.211 Dual inf 1.1090541e+08 (3927)
Clp0006I 18509  Obj 70404.606 Dual inf 2.2514241e+08 (4007)
Clp0006I 18735  Obj 70404.6 Dual inf 28591295 (4011)
Clp0006I 18968  Obj 70404.599 Dual inf 8.746066e+09 (4000)
Clp0006I 19225  Obj 69303.018 Dual inf 22566143 (3862)
Clp0006I 19427  Obj 69303.011 Dual inf 2.5517153e+08 (3942)
Clp0006I 19633  Obj 67339.736 Dual inf 68357941 (3975)
Clp0006I 19862  Obj 67339.723 Dual inf 45616125 (4019)
Clp0006I 20097  Obj 67339.719 Dual inf 3.2123011e+08 (3999)
Clp0006I 20318  Obj 67339.715 Primal inf 6.9744554e-13 (1) Dual inf 1.0803748e+13 (4002)
Clp0006I 20522  Obj 67339.709 Dual inf 1.9541149e+08 (3969)
Clp0006I 20757  Obj 67339.704 Dual inf 78870963 (4037)
Clp0006I 20953  Obj 67339.686 Dual inf 1.6084625e+08 (4024)
Clp0006I 21174  Obj 67339.674 Dual inf 1.9299811e+08 (3930)
