solving instance mcnd nodes c59 3 6 sincos
Couenne 0.5.8 -- an Open-Source solver for Mixed Integer Nonlinear Optimization
Mailing list: couenne@list.coin-or.org
Instructions: http://www.coin-or.org/Couenne
couenne: 
ANALYSIS TEST: Reading problem: 0.1 seconds
Reformulating problem: 439.8 seconds
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1        TIME 0       66 1583.4042
Loaded instance "/tmp/jl_YzoiX6/model.nl"
Constraints:        73851
Variables:          70164 (717 integer)
Auxiliaries:        69698 (0 integer)

Coin0506I Presolve 74091 (-121) rows, 70224 (-69638) columns and 484338 (-70375) elements
Clp0006I 0  Obj 0 Primal inf 4766.4932 (290) Dual inf 2.0751627e+14 (4615)
Clp0029I End of values pass after 90 iterations
Clp0006I 90  Obj 0 Primal inf 2678.0124 (200) Dual inf 2.0578048e+14 (4525)
Clp0006I 687  Obj 7626.3593 Primal inf 1150.7283 (142) Dual inf 2.0965884e+14 (14279)
Clp0006I 1287  Obj 12371.136 Primal inf 503.45265 (181) Dual inf 2.9533138e+15 (14496)
Clp0006I 1882  Obj 15177.835 Primal inf 261.70398 (212) Dual inf 1.663649e+16 (20929)
Clp0006I 2477  Obj 16828.293 Primal inf 132.62264 (205) Dual inf 3.6486197e+16 (20517)
Clp0006I 3072  Obj 17478.32 Primal inf 53.510614 (173) Dual inf 4.5030052e+15 (21910)
Clp0006I 3667  Obj 17503.681 Primal inf 45.011878 (126) Dual inf 4.7168354e+15 (27010)
Clp0006I 4262  Obj 17503.681 Primal inf 45.011871 (126) Dual inf 7.1167209e+15 (28321)
Clp0006I 4810  Obj 17503.682 Primal inf 45.011819 (134) Dual inf 6.8812757e+15 (30578)
Clp0006I 5315  Obj 17505.961 Primal inf 44.843985 (128) Dual inf 3.3353312e+15 (30110)
Clp0006I 5800  Obj 17505.962 Primal inf 44.843958 (192) Dual inf 1.0114459e+16 (30385)
Clp0006I 6281  Obj 17505.962 Primal inf 44.843929 (137) Dual inf 7.4441873e+15 (31954)
Clp0006I 6738  Obj 17505.962 Primal inf 44.843897 (145) Dual inf 5.3408544e+15 (30993)
Clp0006I 7165  Obj 17505.962 Primal inf 44.843871 (154) Dual inf 5.7639512e+15 (30001)
Clp0006I 7587  Obj 17511.425 Primal inf 43.412697 (160) Dual inf 3.6393185e+15 (31149)
Clp0006I 7979  Obj 17511.425 Primal inf 43.412659 (160) Dual inf 4.6366746e+15 (32222)
Clp0006I 8372  Obj 17511.001 Primal inf 43.340771 (159) Dual inf 1.0007839e+17 (33118)
