solving instance mcnd nodes c100_400_30_F_T_10 3 6 sqrt
Set parameter TokenServer to value "licences.gerad.lan"
Set parameter MIPGap to value 1e-06
Set parameter FuncPieceError to value 1e-06
Set parameter Threads to value 1
Set parameter FuncPieces to value -2
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "AlmaLinux 9.6 (Sage Margay)")

CPU model: Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 56 physical cores, 56 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3600
MIPGap  1e-06
Threads  1
FuncPieces  -2
FuncPieceError  1e-06

Optimize a model with 16600 rows, 13300 columns and 86300 nonzeros
Model fingerprint: 0xbdc0b54b
Model has 100 function constraints treated as nonlinear
  100 POW
Variable types: 12800 continuous, 500 integer (500 binary)
Coefficient statistics:
  Matrix range     [3e-03, 1e+03]
  Objective range  [1e+00, 1e+03]
  Bounds range     [4e-16, 1e+10]
  RHS range        [2e+01, 4e+01]
Warning: Model contains large bounds
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.

Warning: Completing partial solution with 500 unfixed non-continuous variables out of 500
User MIP start did not produce a new incumbent solution

Presolve removed 6925 rows and 795 columns
Presolve time: 0.35s
Presolved: 10175 rows, 12506 columns, 59344 nonzeros
Presolved model has 100 nonlinear constraint(s)

Solving non-convex MINLP

Variable types: 12116 continuous, 390 integer (390 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   10813    5.5158185e+04   1.098093e+05   0.000000e+00      5s
   16217    6.1752497e+04   2.668459e+05   0.000000e+00     10s
   21217    6.6948725e+04   6.808525e+04   0.000000e+00     15s
   25817    6.9027028e+04   9.009504e+02   0.000000e+00     20s
   27159    6.9138437e+04   0.000000e+00   0.000000e+00     21s

Root relaxation: objective 6.913844e+04, 27159 iterations, 20.90 seconds (12.19 work units)
Another try with MIP start

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 69138.4373    0  260          - 69138.4373      -     -   21s
H    0     0                    154111.95531 69138.4373  55.1%     -   21s
     0     0 73039.3653    0  306 154111.955 73039.3653  52.6%     -   30s
     0     0 73124.4132    0  311 154111.955 73124.4132  52.6%     -   34s
     0     0 74092.4834    0  327 154111.955 74092.4834  51.9%     -   41s
     0     0 74119.4032    0  326 154111.955 74119.4032  51.9%     -   49s
     0     0 74590.8200    0  344 154111.955 74590.8200  51.6%     -   56s
     0     0 74632.9366    0  337 154111.955 74632.9366  51.6%     -   57s
     0     0 74862.2003    0  344 154111.955 74862.2003  51.4%     -   63s
     0     0 74895.8764    0  343 154111.955 74895.8764  51.4%     -   64s
     0     0 75088.2923    0  340 154111.955 75088.2923  51.3%     -   67s
     0     0 75098.9165    0  341 154111.955 75098.9165  51.3%     -   70s
     0     0 75119.1955    0  341 154111.955 75119.1955  51.3%     -   71s
     0     0 75122.9249    0  342 154111.955 75122.9249  51.3%     -   71s
     0     0 75175.8599    0  341 154111.955 75175.8599  51.2%     -   73s
     0     0 75181.7866    0  348 154111.955 75181.7866  51.2%     -   73s
     0     0 75200.6744    0  351 154111.955 75200.6744  51.2%     -   74s
     0     0 75205.6448    0  341 154111.955 75205.6448  51.2%     -   75s
     0     0 75223.6454    0  341 154111.955 75223.6454  51.2%     -   75s
     0     0 75230.1734    0  336 154111.955 75230.1734  51.2%     -   76s
     0     0 75237.8844    0  342 154111.955 75237.8844  51.2%     -   77s
     0     0 75244.1209    0  334 154111.955 75244.1209  51.2%     -   77s
     0     0 75261.9761    0  337 154111.955 75261.9761  51.2%     -   78s
     0     0 75265.5566    0  331 154111.955 75265.5566  51.2%     -   78s
     0     0 75272.5554    0  338 154111.955 75272.5554  51.2%     -   79s
     0     0 75274.0456    0  347 154111.955 75274.0456  51.2%     -   79s
     0     0 75275.7367    0  344 154111.955 75275.7367  51.2%     -   80s
     0     0 75510.7501    0  339 154111.955 75510.7501  51.0%     -   82s
H    0     0                    149273.02961 75510.7695  49.4%     -   86s
H    0     0                    142824.46298 75510.7695  47.1%     -   87s
H    0     0                    118339.67720 75510.7695  36.2%     -   88s
H    0     0                    116934.79425 75510.7695  35.4%     -   92s
     0     2 75510.7716    0  339 116934.794 75510.7716  35.4%     -   93s
     1     3 75547.1371    1  323 116934.794 75510.7963  35.4%  1827   95s
     3     5 75866.9316    2  302 116934.794 75547.4538  35.4%  2603  101s
     5     7 76478.4781    3  323 116934.794 75828.0776  35.2%  3027  108s
     6     8 75943.1536    3  291 116934.794 75867.1369  35.1%  2818  110s
     8    10 76284.1997    4  295 116934.794 75867.1369  35.1%  2771  115s
    10    12 76481.7720    5  281 116934.794 75867.1369  35.1%  2892  120s
    14    16 76692.7705    7  283 116934.794 75867.1369  35.1%  2758  127s
    16    18 77020.3922    8  282 116934.794 75867.1369  35.1%  2631  130s
    19    21 77124.3603   10  295 116934.794 75867.1369  35.1%  2604  135s
    22    24 77431.2883   11  282 116934.794 75867.1369  35.1%  2549  140s
