solving instance mcnd nodes c100_400_10_F_L_10 3 6 square
Set parameter TokenServer to value "licences.gerad.lan"
Set parameter MIPGap to value 1e-06
Set parameter FuncPieceError to value 1e-06
Set parameter Threads to value 1
Set parameter FuncPieces to value -2
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "AlmaLinux 9.6 (Sage Margay)")

CPU model: Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 56 physical cores, 56 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3600
MIPGap  1e-06
Threads  1
FuncPieces  -2
FuncPieceError  1e-06

Optimize a model with 6500 rows, 5200 columns and 30100 nonzeros
Model fingerprint: 0xfc057ffb
Model has 100 function constraints treated as nonlinear
  100 POW
Variable types: 4700 continuous, 500 integer (500 binary)
Coefficient statistics:
  Matrix range     [4e-02, 7e+01]
  Objective range  [1e+00, 1e+03]
  Bounds range     [1e+00, 1e+10]
  RHS range        [5e+00, 9e+00]
Warning: Model contains large bounds
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Presolve removed 2415 rows and 701 columns
Presolve time: 0.06s
Presolved: 4085 rows, 4499 columns, 20808 nonzeros
Presolved model has 100 quadratic objective terms
Variable types: 4100 continuous, 399 integer (399 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   31978    5.2843523e+03   8.465505e+02   0.000000e+00      5s
   57584    8.1828605e+03   4.466149e+02   0.000000e+00     10s
   80358    1.1322058e+04   2.741402e+02   0.000000e+00     15s
   99356    1.4376182e+04   2.512984e+02   0.000000e+00     20s
  115168    1.6986994e+04   1.401664e+02   0.000000e+00     25s
  125484    1.7215453e+04   0.000000e+00   0.000000e+00     28s

Root relaxation: objective 1.721545e+04, 125484 iterations, 27.66 seconds (19.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 17215.4528    0   84          - 17215.4528      -     -   28s
H    0     0                    50344.386495 17215.4528  65.8%     -   28s
H    0     0                    39105.386495 17215.4528  56.0%     -   28s
H    0     0                    27462.427368 17215.4528  37.3%     -   28s
     0     0 18668.7058    0  131 27462.4274 18668.7058  32.0%     -   32s
H    0     0                    21974.482005 18669.2601  15.0%     -   32s
H    0     0                    21921.235970 18669.2601  14.8%     -   32s
     0     0 18669.2601    0  132 21921.2360 18669.2601  14.8%     -   32s
     0     0 19177.0431    0  151 21921.2360 19177.0431  12.5%     -   35s
H    0     0                    21376.146409 19177.1467  10.3%     -   35s
H    0     0                    20983.146409 19177.1467  8.61%     -   35s
     0     0 19248.4166    0  145 20983.1464 19248.4166  8.27%     -   36s
     0     0 19254.2308    0  145 20983.1464 19254.2308  8.24%     -   37s
     0     0 19254.5709    0  151 20983.1464 19254.5709  8.24%     -   37s
     0     0 19254.6366    0  154 20983.1464 19254.6366  8.24%     -   37s
     0     0 19396.2425    0  167 20983.1464 19396.2425  7.56%     -   45s
     0     0 19404.9332    0  170 20983.1464 19404.9332  7.52%     -   45s
     0     0 19405.9301    0  163 20983.1464 19405.9301  7.52%     -   46s
     0     0 19406.1349    0  166 20983.1464 19406.1349  7.52%     -   46s
     0     0 19452.8819    0  152 20983.1464 19452.8819  7.29%     -   53s
     0     0 19458.0098    0  154 20983.1464 19458.0098  7.27%     -   54s
     0     0 19458.6078    0  158 20983.1464 19458.6078  7.27%     -   54s
     0     0 19489.9584    0  171 20983.1464 19489.9584  7.12%     -   56s
     0     0 19493.8684    0  173 20983.1464 19493.8684  7.10%     -   57s
     0     0 19494.4423    0  180 20983.1464 19494.4423  7.09%     -   57s
     0     0 19494.7403    0  173 20983.1464 19494.7403  7.09%     -   57s
     0     0 19500.7181    0  174 20983.1464 19500.7181  7.06%     -   58s
     0     0 19501.1973    0  175 20983.1464 19501.1973  7.06%     -   58s
     0     0 19501.4728    0  174 20983.1464 19501.4728  7.06%     -   58s
     0     0 19510.9904    0  166 20983.1464 19510.9904  7.02%     -   59s
     0     0 19511.4513    0  164 20983.1464 19511.4513  7.01%     -   59s
     0     0 19511.6487    0  163 20983.1464 19511.6487  7.01%     -   59s
     0     0 19529.4501    0  165 20983.1464 19529.4501  6.93%     -   60s
     0     0 19530.3330    0  171 20983.1464 19530.3330  6.92%     -   60s
     0     0 19533.0548    0  163 20983.1464 19533.0548  6.91%     -   61s
H    0     0                    20726.363262 19533.0803  5.76%     -   61s
     0     0 19534.5432    0  164 20726.3633 19534.5432  5.75%     -   61s
     0     0 19534.6353    0  168 20726.3633 19534.6353  5.75%     -   61s
     0     0 19541.1798    0  164 20726.3633 19541.1798  5.72%     -   62s
     0     0 19542.0643    0  168 20726.3633 19542.0643  5.71%     -   62s
     0     0 19542.3824    0  175 20726.3633 19542.3824  5.71%     -   62s
     0     0 19544.5313    0  168 20726.3633 19544.5313  5.70%     -   62s
     0     0 19544.8473    0  167 20726.3633 19544.8473  5.70%     -   62s
     0     0 19545.6586    0  170 20726.3633 19545.6586  5.70%     -   63s
