solving instance mcnd nodes c62 3 6 square
Set parameter TokenServer to value "licences.gerad.lan"
Set parameter MIPGap to value 1e-06
Set parameter FuncPieceError to value 1e-06
Set parameter Threads to value 1
Set parameter FuncPieces to value -2
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "AlmaLinux 9.6 (Sage Margay)")

CPU model: Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 56 physical cores, 56 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3600
MIPGap  1e-06
Threads  1
FuncPieces  -2
FuncPieceError  1e-06

Optimize a model with 285727 rows, 273078 columns and 1904066 nonzeros
Model fingerprint: 0x7d7ee5af
Model has 30 function constraints treated as nonlinear
  30 POW
Variable types: 272369 continuous, 709 integer (709 binary)
Coefficient statistics:
  Matrix range     [4e-05, 4e+03]
  Objective range  [1e+00, 1e+03]
  Bounds range     [2e+01, 1e+10]
  RHS range        [2e+01, 7e+01]
Warning: Model contains large bounds
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Presolve removed 1418 rows and 769 columns (presolve time = 5s)...
Presolve removed 1418 rows and 769 columns
Presolve time: 9.22s
Presolved: 284309 rows, 272309 columns, 1630309 nonzeros
Presolved model has 30 quadratic objective terms
Variable types: 271630 continuous, 679 integer (679 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    1.0500170e+00   0.000000e+00   0.000000e+00     10s
   11194    1.8503721e+03   7.055453e+03   0.000000e+00     15s
   19686    3.0278024e+03   8.176267e+03   0.000000e+00     20s
   25090    3.4273485e+03   8.452724e+03   0.000000e+00     25s
   30108    3.7167768e+03   7.159705e+03   0.000000e+00     30s
   34354    3.9319644e+03   9.497364e+03   0.000000e+00     35s
   38600    3.9799769e+03   7.206513e+03   0.000000e+00     40s
   42074    4.0835168e+03   1.489171e+04   0.000000e+00     45s
   45162    4.1612041e+03   1.381802e+04   0.000000e+00     50s
   48636    4.2864969e+03   7.274657e+03   0.000000e+00     55s
   52110    4.4969579e+03   8.034488e+03   0.000000e+00     60s
   55584    4.5971764e+03   1.295707e+04   0.000000e+00     65s
   58672    4.6439694e+03   6.917043e+03   0.000000e+00     70s
   61374    4.7024965e+03   7.416139e+03   0.000000e+00     75s
   64076    4.7235220e+03   8.413052e+03   0.000000e+00     80s
   66778    4.7478633e+03   1.154954e+04   0.000000e+00     86s
   69094    4.7724030e+03   7.553058e+03   0.000000e+00     90s
   71410    4.8054088e+03   9.907921e+03   0.000000e+00     95s
   73726    4.8383568e+03   2.142387e+04   0.000000e+00    101s
   75656    4.8667222e+03   2.777685e+04   0.000000e+00    105s
   77586    4.8855348e+03   1.205766e+04   0.000000e+00    110s
   79516    4.9002202e+03   4.509600e+04   0.000000e+00    116s
   81060    4.9187966e+03   9.183911e+03   0.000000e+00    121s
   82604    4.9464684e+03   1.432685e+04   0.000000e+00    126s
   84148    4.9668343e+03   1.671515e+04   0.000000e+00    130s
   85692    4.9854436e+03   2.448686e+04   0.000000e+00    135s
   87622    5.0235448e+03   9.610540e+03   0.000000e+00    141s
   89166    5.0470565e+03   1.125320e+04   0.000000e+00    146s
   90710    5.0745433e+03   1.038450e+04   0.000000e+00    150s
   92254    5.0954345e+03   1.101592e+04   0.000000e+00    155s
   93798    5.1153402e+03   1.535595e+04   0.000000e+00    160s
   95342    5.1519415e+03   8.107456e+03   0.000000e+00    165s
   96886    5.1660452e+03   7.123026e+03   0.000000e+00    170s
   98430    5.1842577e+03   1.074105e+04   0.000000e+00    175s
   99974    5.1973131e+03   1.345189e+04   0.000000e+00    180s
  101518    5.2157328e+03   1.877884e+04   0.000000e+00    185s
  103062    5.2366745e+03   1.240135e+04   0.000000e+00    190s
  104606    5.2610214e+03   1.620154e+04   0.000000e+00    195s
  106150    5.2821634e+03   5.377042e+04   0.000000e+00    200s
  107694    5.3098955e+03   3.878758e+04   0.000000e+00    205s
  109238    5.3333378e+03   7.222236e+04   0.000000e+00    210s
  110782    5.3651444e+03   3.552711e+05   0.000000e+00    215s
  112326    5.4087562e+03   2.361898e+04   0.000000e+00    220s
  113870    5.4342976e+03   1.298802e+04   0.000000e+00    225s
  115414    5.4590465e+03   1.303132e+05   0.000000e+00    230s
  116958    5.4837535e+03   6.652969e+04   0.000000e+00    235s
  118502    5.5010250e+03   8.882921e+03   0.000000e+00    241s
  120046    5.5154400e+03   2.072095e+04   0.000000e+00    246s
  121590    5.5366275e+03   2.258635e+04   0.000000e+00    251s
  122748    5.5600128e+03   3.239570e+04   0.000000e+00    255s
  124292    5.5740425e+03   1.240525e+04   0.000000e+00    261s
