solving instance mcnd nodes c100_400_10_F_L_10 3 6 exp
Set parameter TokenServer to value "licences.gerad.lan"
Set parameter MIPGap to value 1e-06
Set parameter FuncPieceError to value 1e-06
Set parameter Threads to value 1
Set parameter FuncPieces to value -2
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "AlmaLinux 9.6 (Sage Margay)")

CPU model: Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 56 physical cores, 56 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3600
MIPGap  1e-06
Threads  1
FuncPieces  -2
FuncPieceError  1e-06

Optimize a model with 6700 rows, 5500 columns and 30600 nonzeros
Model fingerprint: 0x6bd8f218
Model has 200 function constraints treated as nonlinear
  100 EXP, 100 POW
Variable types: 5000 continuous, 500 integer (500 binary)
Coefficient statistics:
  Matrix range     [2e-01, 5e+02]
  Objective range  [1e+00, 1e+03]
  Bounds range     [1e+00, 1e+10]
  RHS range        [1e+00, 9e+00]
Warning: Model contains large bounds
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Warning: 0 <= x < 1e-10 in domain of pow(x,a) with a=-1.000.
         Setting lower bound to 1e-10.
Presolve removed 2424 rows and 610 columns
Presolve time: 0.08s
Presolved: 5176 rows, 4891 columns, 22990 nonzeros
Presolved model has 100 bilinear constraint(s)
Presolved model has 100 nonlinear constraint(s)

Solving non-convex MINLP

Variable types: 4401 continuous, 490 integer (490 binary)

Root relaxation: objective 1.771185e+04, 6688 iterations, 1.25 seconds (1.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 17711.8531    0  187          - 17711.8531      -     -    1s
H    0     0                    28074.887321 17711.8531  36.9%     -    1s
     0     0 18904.0828    0  247 28074.8873 18904.0828  32.7%     -    2s
H    0     0                    26065.191490 18907.3192  27.5%     -    3s
H    0     0                    25431.942740 18907.3192  25.7%     -    3s
     0     0 18911.6455    0  296 25431.9427 18911.6455  25.6%     -    3s
     0     0 20194.9940    0  332 25431.9427 20194.9940  20.6%     -    4s
     0     0 20229.3067    0  325 25431.9427 20229.3067  20.5%     -    5s
     0     0 20549.8002    0  340 25431.9427 20549.8002  19.2%     -    6s
H    0     0                    25070.921523 20549.8586  18.0%     -    7s
H    0     0                    24671.787931 20549.8586  16.7%     -    7s
     0     0 20682.4633    0  351 24671.7879 20682.4633  16.2%     -    7s
     0     0 20928.0860    0  371 24671.7879 20928.0860  15.2%     -    9s
     0     0 20953.4771    0  358 24671.7879 20953.4771  15.1%     -   10s
     0     0 20997.9953    0  365 24671.7879 20997.9953  14.9%     -   10s
     0     0 21015.9617    0  363 24671.7879 21015.9617  14.8%     -   11s
     0     0 21058.7370    0  354 24671.7879 21058.7370  14.6%     -   11s
     0     0 21080.0639    0  390 24671.7879 21080.0639  14.6%     -   12s
     0     0 21201.1882    0  367 24671.7879 21201.1882  14.1%     -   13s
     0     0 21211.1628    0  396 24671.7879 21211.1628  14.0%     -   13s
     0     0 21216.1685    0  392 24671.7879 21216.1685  14.0%     -   13s
     0     0 21218.0590    0  371 24671.7879 21218.0590  14.0%     -   13s
     0     0 21224.6222    0  411 24671.7879 21224.6222  14.0%     -   14s
H    0     0                    24662.999376 21224.6656  13.9%     -   14s
     0     0 21226.9394    0  407 24662.9994 21226.9394  13.9%     -   14s
     0     0 21316.9211    0  390 24662.9994 21316.9211  13.6%     -   15s
     0     0 21318.2444    0  387 24662.9994 21318.2444  13.6%     -   15s
     0     0 21321.2612    0  383 24662.9994 21321.2612  13.5%     -   15s
     0     0 21321.8499    0  378 24662.9994 21321.8499  13.5%     -   15s
     0     0 21323.2045    0  367 24662.9994 21323.2045  13.5%     -   15s
     0     0 21323.2408    0  367 24662.9994 21323.2408  13.5%     -   16s
H    0     0                    24643.695829 21323.2408  13.5%     -   16s
     0     2 21323.2408    0  367 24643.6958 21323.2408  13.5%     -   19s
     1     3 21356.4299    1  340 24643.6958 21323.2408  13.5%  1395   20s
    10    12 21920.0719    8  348 24643.6958 21428.2419  13.0%  1622   25s
    18    20 21689.3400   14  357 24643.6958 21428.2419  13.0%  1639   30s
    39    41 21812.1148   33  324 24643.6958 21428.2419  13.0%  1120   35s
    51    53 21903.2479   43  237 24643.6958 21428.2419  13.0%  1055   40s
H   52    52                    24643.693754 21428.2419  13.0%  1034   40s
    72    74 22212.8625   62  194 24643.6938 21428.2419  13.0%   963   45s
H   81    81                    24643.691487 21428.2419  13.0%   982   48s
    84    86 22909.6565   69  183 24643.6915 21428.2419  13.0%  1023   50s
   101   103 23185.2635   80   42 24643.6915 21428.2419  13.0%   990   55s
   113   111     cutoff   86      24643.6915 21428.2419  13.0%   981   60s
   138   130     cutoff   99      24643.6915 21428.2419  13.0%   911   65s
   191   167 24222.6569  136   40 24643.6915 21428.2419  13.0%   732   70s
   211   173 21680.6610    4  280 24643.6915 21469.7201  12.9%   717   75s
   217   179 22073.0208    8  193 24643.6915 21469.7201  12.9%   760   80s
