solving instance mcnd nodes c58 3 6 log
Set parameter TokenServer to value "licences.gerad.lan"
Set parameter MIPGap to value 1e-06
Set parameter FuncPieceError to value 1e-06
Set parameter Threads to value 1
Set parameter FuncPieces to value -2
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "AlmaLinux 9.6 (Sage Margay)")

CPU model: Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 56 physical cores, 56 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3600
MIPGap  1e-06
Threads  1
FuncPieces  -2
FuncPieceError  1e-06

Optimize a model with 73160 rows, 69510 columns and 478930 nonzeros
Model fingerprint: 0x3f9bf674
Model has 30 function constraints treated as nonlinear
  30 LOG
Variable types: 68800 continuous, 710 integer (710 binary)
Coefficient statistics:
  Matrix range     [2e-02, 1e+03]
  Objective range  [1e+00, 9e+02]
  Bounds range     [2e+01, 1e+10]
  RHS range        [1e+00, 7e+01]
Warning: Model contains large bounds
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Warning: x < 1e-10 in domain of log(x).
         Setting lower bound to 1e-10.
Presolve removed 1450 rows and 770 columns
Presolve time: 1.68s
Presolved: 71860 rows, 68741 columns, 409010 nonzeros
Presolved model has 30 nonlinear constraint(s)

Solving non-convex MINLP

Variable types: 68061 continuous, 680 integer (680 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   17423    7.6821174e+03   2.680040e+04   0.000000e+00      5s
   25717    7.9013825e+03   5.363744e+04   0.000000e+00     10s
   27676    7.9252726e+03   1.534707e+05   0.000000e+00     15s
   29526    7.9281659e+03   1.112829e+05   0.000000e+00     20s
   31756    7.9284788e+03   9.348338e+05   0.000000e+00     25s
   33206    7.9284805e+03   6.711510e+05   0.000000e+00     30s
   34866    7.9284831e+03   2.949010e+05   0.000000e+00     35s
   36156    7.9284858e+03   2.394187e+05   0.000000e+00     40s
   37456    7.9284894e+03   6.033229e+05   0.000000e+00     45s
   38776    7.9284938e+03   4.729289e+05   0.000000e+00     50s
   40006    7.9284991e+03   6.148329e+05   0.000000e+00     55s
   41436    7.9285105e+03   1.109774e+07   0.000000e+00     60s
   42616    7.9285252e+03   3.067868e+06   0.000000e+00     65s
   43916    7.9285547e+03   3.089505e+06   0.000000e+00     70s
   45416    7.9288062e+03   7.534601e+06   0.000000e+00     75s
   46576    7.9291609e+03   3.610989e+07   0.000000e+00     80s
   47866    7.9311607e+03   5.215378e+06   0.000000e+00     85s
   49056    7.9478022e+03   6.822288e+08   0.000000e+00     90s
   50330    7.9688212e+03   4.238184e+07   0.000000e+00     95s
Warning: Markowitz tolerance tightened to 0.03125
   51660    7.9895516e+03   6.070134e+06   0.000000e+00    100s
   52840    8.0101987e+03   4.224648e+07   0.000000e+00    105s
   54084    8.0401476e+03   1.402371e+07   0.000000e+00    110s
   55224    8.0648162e+03   3.006551e+07   0.000000e+00    115s
   56584    8.0847996e+03   2.198744e+07   0.000000e+00    120s
   57734    8.1024216e+03   6.863718e+05   0.000000e+00    126s
   58844    8.1154650e+03   1.512993e+07   0.000000e+00    130s
   59984    8.1272907e+03   5.322976e+05   0.000000e+00    135s
   61094    8.1498752e+03   8.053291e+06   0.000000e+00    140s
   62164    8.1627775e+03   4.111357e+06   0.000000e+00    145s
   63384    8.1835865e+03   1.499865e+06   0.000000e+00    150s
   64424    8.2033916e+03   1.482534e+06   0.000000e+00    155s
   65784    8.2381260e+03   1.306874e+06   0.000000e+00    160s
   66954    8.2539881e+03   5.868816e+05   0.000000e+00    165s
   68264    8.2730691e+03   2.742340e+05   0.000000e+00    170s
   69304    8.2916722e+03   3.999306e+05   0.000000e+00    175s
   70254    8.3076750e+03   2.653031e+06   0.000000e+00    180s
   71444    8.3297494e+03   4.795085e+06   0.000000e+00    185s
   72788    8.4160405e+03   2.157450e+05   0.000000e+00    190s
