
Note: the module "julia" cannot be unloaded because it was not loaded.

2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance uflp nlass gunluk ../../../../../instances/uflp/gunluk/gunluk-50-100-1.txt cost square
The latest version of Julia in the `1.10` channel is 1.10.6+0.x64.linux.gnu. You currently have `1.10.5+0.x64.linux.gnu` installed. Run:

  juliaup update

in your terminal shell to install Julia 1.10.6+0.x64.linux.gnu and update the `1.10` channel to that version.
===========================================================================
 BARON version 23.11.13. Built: LNX-64 Mon Nov 13 23:14:09 EST 2023

 BARON is a product of The Optimization Firm.
 For information on BARON, see https://minlp.com/about-baron
 Licensee: Claudio Contardo at Concordia University, claudio.contardo@concordia.ca.

 If you use this software, please cite publications from
 https://minlp.com/baron-publications, such as: 

 Kilinc, M. and N. V. Sahinidis, Exploiting integrality in the global
 optimization of mixed-integer nonlinear programming problems in BARON,
 Optimization Methods and Software, 33, 540-562, 2018.
===========================================================================
 This BARON run may utilize the following subsolver(s)
 For LP/MIP/QP: CLP/CBC, ILOG CPLEX                             
 For NLP: IPOPT, FILTERSQP
===========================================================================
 Doing local search
 Solving bounding LP
 Preprocessing found feasible solution with value 0.500000E+14
 Starting multi-start local search
 Done with local search
===========================================================================
  Iteration    Open nodes         Time (s)    Lower bound      Upper bound
          1+            1            35.50      116.869         0.500000E+14   
          1+            1            65.85      143.024         0.500000E+14   
          1+            1            97.23      150.089         0.500000E+14   
          1+            1           127.50      154.408         0.500000E+14   
          1+            1           157.41      156.053         0.500000E+14   
          1+            1           187.80      156.627         0.500000E+14   
          1+            1           218.48      157.049         0.500000E+14   
          1+            1           249.02      157.117         0.500000E+14   
          1+            1           279.09      158.927         0.500000E+14   
          1+            1           309.52      159.546         0.500000E+14   
          1+            1           340.84      159.613         0.500000E+14   
          1+            1           370.68      159.684         0.500000E+14   
          1+            1           402.56      160.199         0.500000E+14   
          1+            1           432.80      160.221         0.500000E+14   
          1+            1           464.75      160.449         0.500000E+14   
          1+            1           495.07      160.870         0.500000E+14   
          1+            1           526.87      160.934         0.500000E+14   
          1+            1           557.69      161.017         0.500000E+14   
          1+            1           587.88      161.108         0.500000E+14   
          1+            1           618.14      161.758         0.500000E+14   
          1+            1           648.27      162.058         0.500000E+14   
          1+            1           678.91      162.081         0.500000E+14   
          1+            1           708.81      162.186         0.500000E+14   
          1+            1           739.39      162.334         0.500000E+14   
          1+            1           769.40      162.383         0.500000E+14   
          1+            1           799.27      162.440         0.500000E+14   
          1+            1           829.54      162.576         0.500000E+14   
          1+            1           859.82      162.652         0.500000E+14   
          1+            1           890.94      162.960         0.500000E+14   
          1+            1           921.19      163.033         0.500000E+14   
          1+            1           951.53      163.150         0.500000E+14   
          1+            1           981.36      163.204         0.500000E+14   
          1+            1          1011.31      163.682         0.500000E+14   
          1+            1          1041.60      163.857         0.500000E+14   
          1+            1          1073.02      164.068         0.500000E+14   
          1+            1          1103.47      164.294         0.500000E+14   
          1+            1          1134.69      164.510         0.500000E+14   
          1+            1          1165.29      164.609         0.500000E+14   
          1+            1          1195.53      164.638         0.500000E+14   
          1+            1          1225.42      164.856         0.500000E+14   
          1+            1          1255.84      165.002         0.500000E+14   
          1+            1          1286.52      165.215         0.500000E+14   
          1+            1          1316.32      165.268         0.500000E+14   
          1+            1          1346.18      165.282         0.500000E+14   
          1+            1          1375.99      165.557         0.500000E+14   
          1+            1          1409.22      165.737         0.500000E+14   
          1+            1          1439.34      166.020         0.500000E+14   
          1+            1          1469.12      166.191         0.500000E+14   
          1+            1          1498.92      166.243         0.500000E+14   
          1+            1          1528.88      167.231         0.500000E+14   
          1+            1          1559.07      167.231         0.500000E+14   
          1+            1          1589.67      167.641         0.500000E+14   
          1+            1          1619.49      167.728         0.500000E+14   
          1+            1          1649.98      167.785         0.500000E+14   
          1+            1          1681.52      167.786         0.500000E+14   
          1+            1          1712.42      167.832         0.500000E+14   
          1+            1          1742.75      167.855         0.500000E+14   
          1+            1          1774.39      167.882         0.500000E+14   
          1+            1          1805.01      167.882         0.500000E+14   
          1+            1          1835.49      168.092         0.500000E+14   
          1+            1          1865.56      168.225         0.500000E+14   
          1+            1          1896.39      168.228         0.500000E+14   
          1+            1          1926.15      168.314         0.500000E+14   
          1+            1          1956.47      168.458         0.500000E+14   
          1+            1          1986.27      168.611         0.500000E+14   
          1+            1          2016.19      168.827         0.500000E+14   
          1+            1          2046.59      168.934         0.500000E+14   
          1+            1          2076.43      168.990         0.500000E+14   
          1+            1          2110.48      169.017         0.500000E+14   
          1+            1          2140.57      169.352         0.500000E+14   
          1+            1          2170.75      169.460         0.500000E+14   
          1+            1          2201.98      169.460         0.500000E+14   
          1+            1          2232.37      169.498         0.500000E+14   
          1+            1          2263.03      169.501         0.500000E+14   
          1+            1          2293.27      169.702         0.500000E+14   
          1+            1          2323.36      169.875         0.500000E+14   
          1+            1          2353.85      169.972         0.500000E+14   
          1+            1          2384.03      170.118         0.500000E+14   
          1+            1          2414.05      170.144         0.500000E+14   
          1+            1          2445.47      170.144         0.500000E+14   
          1+            1          2476.21      170.274         0.500000E+14   
          1+            1          2507.44      170.385         0.500000E+14   
          1+            1          2538.03      170.483         0.500000E+14   
          1+            1          2568.86      170.492         0.500000E+14   
          1+            1          2600.48      170.847         0.500000E+14   
          1+            1          2631.13      170.936         0.500000E+14   
