# seed = 1254829604

param N := 10;

param M := 5;

param Umax := 100.000000;

param: C :=
1	11209.574449
2	10420.938775
3	36.695297
4	0.178632
5	0.376081
;

param: a :=
1	0.142618
2	0.120939
3	0.155799
4	0.191924
5	0.157348
6	0.184571
7	0.191121
8	0.185221
9	0.173204
10	0.168243
;

param: b :=
1	90.378420
2	81.239022
3	52.904664
4	99.284781
5	78.722370
6	64.923474
7	36.153711
8	64.017103
9	48.860029
10	44.009726
;

param: c :=
1	51.957121
2	7.839299
3	78.882117
4	74.052805
5	80.468728
6	37.394376
7	39.749745
8	27.185754
9	81.109930
10	24.240243
;

param: d :=
1	-90.206979
2	-35.811837
3	-23.904567
4	-24.221256
5	-89.868083
6	-6.464507
7	-56.922324
8	-6.939390
9	-47.914073
10	-57.704083
;

param: weight :=
1	46.016850
2	46.557876
3	87.261851
4	28.218699
5	53.715406
6	49.877611
7	46.487265
8	28.923214
9	25.705908
10	20.590585
;

param: U :=
1	100.000000
2	100.000000
3	100.000000
4	100.000000
5	100.000000
6	100.000000
7	100.000000
8	100.000000
9	100.000000
10	100.000000
;

