# seed = 1254829604

param N := 10;

param M := 5;

param Umax := 100.000000;

param: C :=
1	17697.747163
2	9403.840177
3	251.562253
4	14.121973
5	208.721534
;

param: a :=
1	0.122874
2	0.167976
3	0.136554
4	0.138183
5	0.134173
6	0.153564
7	0.184255
8	0.195389
9	0.136097
10	0.178531
;

param: b :=
1	50.409487
2	32.461972
3	46.064983
4	17.982318
5	15.345013
6	97.650091
7	62.274659
8	79.730324
9	51.267804
10	81.244670
;

param: c :=
1	27.498525
2	19.324603
3	6.965257
4	82.492761
5	42.159075
6	25.824059
7	46.630897
8	70.034406
9	71.693411
10	98.714517
;

param: d :=
1	-24.702225
2	-54.101895
3	-70.535605
4	-43.562871
5	-51.872304
6	-60.599612
7	-88.246152
8	-85.286250
9	-56.937835
10	-38.975763
;

param: weight :=
1	49.270666
2	66.401876
3	7.769684
4	65.808942
5	82.210784
6	96.259197
7	38.196710
8	26.372144
9	80.924877
10	38.304982
;

param: U :=
1	100.000000
2	100.000000
3	100.000000
4	100.000000
5	100.000000
6	100.000000
7	100.000000
8	100.000000
9	100.000000
10	100.000000
;

