node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,2245.0,1796.0,3991.0,7393.0,12612.0,16.560049
2.0,1681.0,1345.0,4165.0,7715.0,13162.0,23.084691
3.0,3788.0,3030.0,9946.0,18425.0,31432.0,24.455449
4.0,1166.0,933.0,4085.0,7568.0,12910.0,32.647226
5.0,3850.0,3080.0,5603.0,10380.0,17707.0,13.553613
6.0,2624.0,2099.0,5909.0,10947.0,18674.0,20.976407
7.0,2763.0,2210.0,6529.0,12096.0,20635.0,22.010421
8.0,1274.0,1019.0,5337.0,9886.0,16865.0,39.030675
9.0,688.0,551.0,904.0,1675.0,2857.0,12.241158
10.0,866.0,693.0,1793.0,3322.0,5667.0,19.297784
11.0,4192.0,3354.0,14082.0,26088.0,44505.0,31.286256
12.0,1841.0,1473.0,5431.0,10061.0,17163.0,27.473262
13.0,2972.0,2377.0,5736.0,10627.0,18129.0,17.978314
14.0,4313.0,3451.0,8450.0,15654.0,26704.0,18.245151
15.0,2318.0,1854.0,4153.0,7694.0,13126.0,16.690994
16.0,3370.0,2696.0,11641.0,21566.0,36791.0,32.172348
17.0,1088.0,870.0,3068.0,5684.0,9696.0,26.277839
18.0,2828.0,2262.0,6268.0,11612.0,19809.0,20.645896
19.0,3944.0,3155.0,6071.0,11247.0,19186.0,14.336916
20.0,3149.0,2520.0,4067.0,7533.0,12851.0,12.025729
