node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1367.0,1094.0,4444.0,8233.0,14045.0,30.279
2.0,1793.0,1435.0,3651.0,6763.0,11537.0,18.961
3.0,4903.0,3922.0,5816.0,10775.0,18381.0,11.049
4.0,1497.0,1198.0,2079.0,3851.0,6569.0,12.934
5.0,897.0,718.0,2170.0,4019.0,6856.0,22.535
6.0,1358.0,1086.0,3065.0,5677.0,9684.0,21.025
7.0,3698.0,2958.0,8866.0,16426.0,28021.0,22.332
8.0,697.0,557.0,2552.0,4728.0,8066.0,34.145
9.0,844.0,675.0,2120.0,3928.0,6700.0,23.401
10.0,4665.0,3732.0,9318.0,17262.0,29447.0,18.603
11.0,2680.0,2144.0,4313.0,7990.0,13631.0,14.988
12.0,1651.0,1321.0,3396.0,6291.0,10732.0,19.166
13.0,2600.0,2080.0,3710.0,6873.0,11724.0,13.291
14.0,1552.0,1242.0,2770.0,5131.0,8753.0,16.621
15.0,1280.0,1024.0,1982.0,3672.0,6264.0,14.429
16.0,697.0,557.0,748.0,1385.0,2362.0,10.0
17.0,2125.0,1700.0,8299.0,15375.0,26228.0,36.386
18.0,2921.0,2337.0,5604.0,10382.0,17710.0,17.867
19.0,2633.0,2107.0,4354.0,8065.0,13759.0,15.399
20.0,812.0,649.0,928.0,1720.0,2933.0,10.653
