node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,910.0,728.0,1440.0,2668.0,4551.0,14.741525
2.0,1531.0,1225.0,1719.0,3183.0,5430.0,10.457481
3.0,1451.0,1161.0,1434.0,2657.0,4532.0,9.202881
4.0,1676.0,1341.0,1308.0,2423.0,4132.0,7.267857
5.0,1075.0,860.0,1641.0,3040.0,5185.0,14.224964
6.0,1551.0,1241.0,1561.0,2892.0,4933.0,9.373724
7.0,1574.0,1259.0,2579.0,4777.0,8149.0,15.261787
8.0,1167.0,934.0,1688.0,3128.0,5335.0,13.477333
9.0,1017.0,814.0,932.0,1726.0,2944.0,8.532927
10.0,1489.0,1191.0,2045.0,3788.0,6462.0,12.796143
11.0,1558.0,1247.0,2291.0,4244.0,7240.0,13.695967
12.0,1317.0,1054.0,1889.0,3499.0,5969.0,13.36052
13.0,1095.0,876.0,1650.0,3057.0,5215.0,14.040562
14.0,1249.0,999.0,1433.0,2654.0,4527.0,10.688264
15.0,1840.0,1472.0,2116.0,3920.0,6687.0,10.709808
16.0,2084.0,1667.0,1666.0,3087.0,5266.0,7.447679
17.0,1281.0,1025.0,2390.0,4428.0,7553.0,17.380952
18.0,1419.0,1135.0,1836.0,3400.0,5800.0,12.049123
19.0,1121.0,897.0,1612.0,2985.0,5093.0,13.387435
20.0,2177.0,1742.0,1892.0,3504.0,5977.0,8.090231
