solving instance mcnd arcs c25_100_10_F_L_5 3 6 sinabc2
presolving:
(round 1, fast)       25 del vars, 25 del conss, 0 add conss, 100 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       50 del vars, 25 del conss, 0 add conss, 100 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, exhaustive) 50 del vars, 25 del conss, 0 add conss, 100 chg bounds, 0 chg sides, 0 chg coeffs, 1100 upgd conss, 0 impls, 0 clqs
   (0.0s) probing: 74/100 (74.0%) - 1 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present (symcode time: 0.00)
presolving (4 rounds: 4 fast, 2 medium, 2 exhaustive):
 51 deleted vars, 25 deleted constraints, 0 added constraints, 100 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 1100 implications, 0 cliques
presolved problem has 1299 variables (99 bin, 0 int, 0 impl, 1200 cont) and 1675 constraints
   1100 constraints of type <varbound>
    475 constraints of type <linear>
    100 constraints of type <nonlinear>
Presolving Time: 0.03

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t 1.2s|     1 |     0 | 13726 |     - |  trysol|   0 |1595 |1663 |2559 |   0 |  0 |   0 |   0 |-5.794122e+03 | 7.587095e+04 |    Inf | unknown
  1.6s|     1 |     0 | 18778 |     - |    20M |   0 |1595 |1663 |2559 |   0 |  0 |   0 |   0 | 1.344659e+04 | 7.587095e+04 | 464.24%| unknown
t 1.7s|     1 |     0 | 18778 |     - |  trysol|   0 |1595 |1663 |2559 |   0 |  0 |   0 |   0 | 1.344659e+04 | 6.684683e+04 | 397.13%| unknown
  1.9s|     1 |     0 | 19995 |     - |    22M |   0 |1595 |1663 |2665 | 106 |  1 |   0 |   0 | 1.523659e+04 | 6.684683e+04 | 338.73%| unknown
t 1.9s|     1 |     0 | 19995 |     - |  trysol|   0 |1595 |1663 |2665 | 106 |  1 |   0 |   0 | 1.523659e+04 | 5.134175e+04 | 236.96%| unknown
  1.9s|     1 |     0 | 19995 |     - |    22M |   0 |1595 |1663 |2665 | 106 |  1 |   0 |   0 | 1.523659e+04 | 5.134175e+04 | 236.96%| unknown
  1.9s|     1 |     0 | 19995 |     - |    22M |   0 |1595 |1663 |2665 | 106 |  1 |   0 |   0 | 1.523659e+04 | 5.134175e+04 | 236.96%| unknown
  2.0s|     1 |     0 | 20605 |     - |    23M |   0 |1595 |1663 |2719 | 160 |  2 |   0 |   0 | 1.588849e+04 | 5.134175e+04 | 223.14%| unknown
t 2.0s|     1 |     0 | 20605 |     - |  trysol|   0 |1595 |1663 |2719 | 160 |  2 |   0 |   0 | 1.588849e+04 | 4.645496e+04 | 192.38%| unknown
  2.1s|     1 |     0 | 20900 |     - |    23M |   0 |1595 |1663 |2759 | 200 |  3 |   0 |   0 | 1.619876e+04 | 4.645496e+04 | 186.78%| unknown
t 2.1s|     1 |     0 | 20900 |     - |  trysol|   0 |1595 |1663 |2759 | 200 |  3 |   0 |   0 | 1.619876e+04 | 3.999400e+04 | 146.90%| unknown
  2.1s|     1 |     0 | 20900 |     - |    23M |   0 |1595 |1663 |2759 | 200 |  3 |   0 |   0 | 1.619876e+04 | 3.999400e+04 | 146.90%| unknown
  2.1s|     1 |     0 | 20900 |     - |    23M |   0 |1595 |1663 |2759 | 200 |  3 |   0 |   0 | 1.619876e+04 | 3.999400e+04 | 146.90%| unknown
  2.2s|     1 |     0 | 21328 |     - |    24M |   0 |1595 |1663 |2792 | 233 |  4 |   0 |   0 | 1.641571e+04 | 3.999400e+04 | 143.63%| unknown
  2.3s|     1 |     0 | 21714 |     - |    25M |   0 |1595 |1663 |2823 | 264 |  5 |   0 |   0 | 1.653588e+04 | 3.999400e+04 | 141.86%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  2.6s|     1 |     0 | 21899 |     - |    25M |   0 |1595 |1663 |2847 | 288 |  6 |   0 |   0 | 1.660490e+04 | 3.999400e+04 | 140.86%| unknown
  2.7s|     1 |     0 | 22099 |     - |    26M |   0 |1595 |1663 |2868 | 309 |  7 |   0 |   0 | 1.664458e+04 | 3.999400e+04 | 140.28%| unknown
  2.8s|     1 |     0 | 22249 |     - |    28M |   0 |1595 |1663 |2889 | 330 |  8 |   0 |   0 | 1.665968e+04 | 3.999400e+04 | 140.06%| unknown
  2.9s|     1 |     0 | 22420 |     - |    28M |   0 |1595 |1663 |2908 | 349 |  9 |   0 |   0 | 1.670540e+04 | 3.999400e+04 | 139.41%| unknown
  3.0s|     1 |     0 | 22639 |     - |    28M |   0 |1595 |1663 |2921 | 362 | 10 |   0 |   0 | 1.674070e+04 | 3.999400e+04 | 138.90%| unknown
  3.1s|     1 |     0 | 22813 |     - |    29M |   0 |1595 |1663 |2938 | 379 | 11 |   0 |   0 | 1.677072e+04 | 3.999400e+04 | 138.48%| unknown
  3.2s|     1 |     0 | 22929 |     - |    29M |   0 |1595 |1663 |2955 | 396 | 12 |   0 |   0 | 1.678193e+04 | 3.999400e+04 | 138.32%| unknown
  3.3s|     1 |     0 | 23149 |     - |    30M |   0 |1595 |1663 |2964 | 405 | 13 |   0 |   0 | 1.681567e+04 | 3.999400e+04 | 137.84%| unknown
  3.4s|     1 |     0 | 23197 |     - |    30M |   0 |1595 |1663 |2974 | 415 | 14 |   0 |   0 | 1.681842e+04 | 3.999400e+04 | 137.80%| unknown
  3.5s|     1 |     0 | 23287 |     - |    30M |   0 |1595 |1663 |2085 | 424 | 15 |   0 |   0 | 1.682382e+04 | 3.999400e+04 | 137.72%| unknown
  3.6s|     1 |     0 | 23434 |     - |    30M |   0 |1595 |1663 |2094 | 433 | 16 |   0 |   0 | 1.682786e+04 | 3.999400e+04 | 137.67%| unknown
  3.6s|     1 |     0 | 23534 |     - |    31M |   0 |1595 |1663 |2102 | 441 | 17 |   0 |   0 | 1.683149e+04 | 3.999400e+04 | 137.61%| unknown
  3.7s|     1 |     0 | 23671 |     - |    31M |   0 |1595 |1663 |2111 | 450 | 18 |   0 |   0 | 1.683660e+04 | 3.999400e+04 | 137.54%| unknown
  3.8s|     1 |     0 | 23748 |     - |    31M |   0 |1595 |1663 |2123 | 462 | 19 |   0 |   0 | 1.684576e+04 | 3.999400e+04 | 137.41%| unknown
