solving instance mcnd nodes c41 3 6 sinabc1
presolving:
(round 1, fast)       308 del vars, 308 del conss, 0 add conss, 20 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, exhaustive) 308 del vars, 596 del conss, 0 add conss, 20 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, exhaustive) 308 del vars, 596 del conss, 0 add conss, 20 chg bounds, 0 chg sides, 0 chg coeffs, 11520 upgd conss, 0 impls, 0 clqs
   (0.2s) probing: 51/288 (17.7%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.2s) probing aborted: 50/50 successive totally useless probings
   (0.2s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.3s) no symmetry present (symcode time: 0.02)
presolving (4 rounds: 4 fast, 3 medium, 3 exhaustive):
 308 deleted vars, 596 deleted constraints, 0 added constraints, 20 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 11520 implications, 0 cliques
presolved problem has 11848 variables (288 bin, 0 int, 0 impl, 11560 cont) and 12648 constraints
  11520 constraints of type <varbound>
   1108 constraints of type <linear>
     20 constraints of type <nonlinear>
Presolving Time: 0.25

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t 6.1s|     1 |     0 | 20086 |     - |  trysol|   0 |  11k|  12k|  12k|   0 |  0 |   0 |   0 |-3.814697e-05 | 3.771724e+05 |    Inf | unknown
 26.3s|     1 |     0 | 42761 |     - |    99M |   0 |  11k|  12k|  12k|   0 |  0 |   0 |   0 | 4.189214e+04 | 3.771724e+05 | 800.34%| unknown
t31.6s|     1 |     0 | 50481 |     - |  trysol|   0 |  11k|  12k|  12k|   0 |  0 |   0 |   0 | 4.189214e+04 | 8.285237e+04 |  97.78%| unknown
 39.9s|     1 |     0 | 60920 |     - |   104M |   0 |  11k|  12k|  12k|  26 |  1 |   0 |   0 | 4.542050e+04 | 8.285237e+04 |  82.41%| unknown
t45.1s|     1 |     0 | 69190 |     - |  trysol|   0 |  11k|  12k|  12k|  26 |  1 |   0 |   0 | 4.542050e+04 | 8.169214e+04 |  79.86%| unknown
 45.1s|     1 |     0 | 69190 |     - |   105M |   0 |  11k|  12k|  12k|  26 |  1 |   0 |   0 | 4.542050e+04 | 8.169214e+04 |  79.86%| unknown
t49.9s|     1 |     0 | 77234 |     - |  trysol|   0 |  11k|  12k|  12k|  26 |  1 |   0 |   0 | 4.542050e+04 | 7.734814e+04 |  70.29%| unknown
 52.3s|     1 |     0 | 80261 |     - |   107M |   0 |  11k|  12k|  12k|  47 |  2 |   0 |   0 | 4.671691e+04 | 7.734814e+04 |  65.57%| unknown
 52.4s|     1 |     0 | 80261 |     - |   107M |   0 |  11k|  12k|  12k|  47 |  2 |   0 |   0 | 4.671691e+04 | 7.734814e+04 |  65.57%| unknown
 53.3s|     1 |     0 | 81051 |     - |   108M |   0 |  11k|  12k|  12k|  59 |  3 |   0 |   0 | 4.684176e+04 | 7.734814e+04 |  65.13%| unknown
 53.8s|     1 |     0 | 81316 |     - |   110M |   0 |  11k|  12k|  12k|  67 |  4 |   0 |   0 | 4.689062e+04 | 7.734814e+04 |  64.95%| unknown
 54.5s|     1 |     0 | 81703 |     - |   112M |   0 |  11k|  12k|  12k|  77 |  5 |   0 |   0 | 4.693820e+04 | 7.734814e+04 |  64.79%| unknown
 55.0s|     1 |     0 | 81856 |     - |   113M |   0 |  11k|  12k|  12k|  82 |  6 |   0 |   0 | 4.695014e+04 | 7.734814e+04 |  64.75%| unknown
 55.4s|     1 |     0 | 81955 |     - |   115M |   0 |  11k|  12k|  12k|  87 |  7 |   0 |   0 | 4.695604e+04 | 7.734814e+04 |  64.72%| unknown
 55.9s|     1 |     0 | 82116 |     - |   116M |   0 |  11k|  12k|  12k|  93 |  8 |   0 |   0 | 4.698272e+04 | 7.734814e+04 |  64.63%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 56.4s|     1 |     0 | 82287 |     - |   117M |   0 |  11k|  12k|  12k|  97 |  9 |   0 |   0 | 4.698807e+04 | 7.734814e+04 |  64.61%| unknown
 56.9s|     1 |     0 | 82367 |     - |   119M |   0 |  11k|  12k|  12k| 100 | 10 |   0 |   0 | 4.699008e+04 | 7.734814e+04 |  64.61%| unknown
 57.3s|     1 |     0 | 82411 |     - |   120M |   0 |  11k|  12k|  12k| 103 | 11 |   0 |   0 | 4.699069e+04 | 7.734814e+04 |  64.60%| unknown
 57.8s|     1 |     0 | 82481 |     - |   121M |   0 |  11k|  12k|  12k| 106 | 12 |   0 |   0 | 4.699260e+04 | 7.734814e+04 |  64.60%| unknown
 58.3s|     1 |     0 | 82533 |     - |   123M |   0 |  11k|  12k|  12k| 108 | 13 |   0 |   0 | 4.699299e+04 | 7.734814e+04 |  64.60%| unknown
 58.6s|     1 |     0 | 82537 |     - |   124M |   0 |  11k|  12k|  12k| 109 | 14 |   0 |   0 | 4.699300e+04 | 7.734814e+04 |  64.60%| unknown
 59.0s|     1 |     0 | 82587 |     - |   125M |   0 |  11k|  12k|  12k| 110 | 15 |   0 |   0 | 4.699316e+04 | 7.734814e+04 |  64.59%| unknown
 59.4s|     1 |     0 | 82719 |     - |   127M |   0 |  11k|  12k|  12k| 112 | 16 |   0 |   0 | 4.699711e+04 | 7.734814e+04 |  64.58%| unknown
 59.8s|     1 |     0 | 82808 |     - |   128M |   0 |  11k|  12k|  12k| 115 | 17 |   0 |   0 | 4.699970e+04 | 7.734814e+04 |  64.57%| unknown
 60.2s|     1 |     0 | 82843 |     - |   129M |   0 |  11k|  12k|  12k| 118 | 18 |   0 |   0 | 4.700043e+04 | 7.734814e+04 |  64.57%| unknown
 60.8s|     1 |     0 | 82932 |     - |   131M |   0 |  11k|  12k|  12k| 120 | 19 |   0 |   0 | 4.700093e+04 | 7.734814e+04 |  64.57%| unknown
 73.7s|     1 |     0 | 99452 |     - |   131M |   0 |  11k|  12k|  12k| 120 | 19 |   0 |   0 | 5.175084e+04 | 7.734814e+04 |  49.46%| unknown
 81.2s|     1 |     0 |107398 |     - |   133M |   0 |  11k|  12k|  12k| 147 | 20 |   0 |   0 | 5.527609e+04 | 7.734814e+04 |  39.93%| unknown
