solving instance mcf nodes c100_400_30_F_T_10 3 6 exp
presolving:
(round 1, fast)       528 del vars, 511 del conss, 0 add conss, 587 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       829 del vars, 512 del conss, 0 add conss, 864 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, fast)       831 del vars, 514 del conss, 0 add conss, 868 chg bounds, 300 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 4, exhaustive) 831 del vars, 514 del conss, 0 add conss, 868 chg bounds, 300 chg sides, 0 chg coeffs, 90 upgd conss, 0 impls, 0 clqs
   (0.4s) probing cycle finished: starting next cycle
(round 5, exhaustive) 853 del vars, 514 del conss, 0 add conss, 869 chg bounds, 300 chg sides, 0 chg coeffs, 90 upgd conss, 19740 impls, 13 clqs
(round 6, fast)       853 del vars, 536 del conss, 0 add conss, 890 chg bounds, 300 chg sides, 0 chg coeffs, 90 upgd conss, 19740 impls, 13 clqs
   (0.6s) probing cycle finished: starting next cycle
   (0.6s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.6s) no symmetry present (symcode time: 0.01)
presolving (7 rounds: 7 fast, 3 medium, 3 exhaustive):
 853 deleted vars, 536 deleted constraints, 0 added constraints, 890 tightened bounds, 0 added holes, 300 changed sides, 0 changed coefficients
 19746 implications, 13 cliques
presolved problem has 12247 variables (68 bin, 0 int, 0 impl, 12179 cont) and 3564 constraints
     68 constraints of type <varbound>
   3396 constraints of type <linear>
    100 constraints of type <nonlinear>
Presolving Time: 0.60

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t23.7s|     1 |     0 | 38860 |     - |  trysol|   0 |  12k|3564 |4164 |   0 |  0 |   0 |   0 | 6.322968e+03 | 2.363239e+04 | 273.75%| unknown
 32.1s|     1 |     0 | 60476 |     - |    91M |   0 |  12k|3564 |4164 |   0 |  0 |   0 |   0 | 8.063935e+03 | 2.363239e+04 | 193.06%| unknown
 37.8s|     1 |     0 | 72311 |     - |    94M |   0 |  12k|3564 |4255 |  91 |  1 |   0 |   0 | 9.002087e+03 | 2.363239e+04 | 162.52%| unknown
 41.1s|     1 |     0 | 78336 |     - |    95M |   0 |  12k|3564 |4320 | 156 |  2 |   0 |   0 | 9.144945e+03 | 2.363239e+04 | 158.42%| unknown
 46.7s|     1 |     0 | 88491 |     - |    95M |   0 |  12k|3564 |4379 | 215 |  3 |   0 |   0 | 9.275268e+03 | 2.363239e+04 | 154.79%| unknown
 50.7s|     1 |     0 | 94664 |     - |    96M |   0 |  12k|3564 |4439 | 275 |  4 |   0 |   0 | 9.336992e+03 | 2.363239e+04 | 153.10%| unknown
 54.3s|     1 |     0 |100459 |     - |    97M |   0 |  12k|3564 |4495 | 331 |  5 |   0 |   0 | 9.394266e+03 | 2.363239e+04 | 151.56%| unknown
 56.9s|     1 |     0 |104859 |     - |    97M |   0 |  12k|3564 |4541 | 377 |  6 |   0 |   0 | 9.427764e+03 | 2.363239e+04 | 150.67%| unknown
 61.1s|     1 |     0 |111995 |     - |    99M |   0 |  12k|3564 |4583 | 419 |  7 |   0 |   0 | 9.465382e+03 | 2.363239e+04 | 149.67%| unknown
 63.1s|     1 |     0 |115114 |     - |   101M |   0 |  12k|3564 |4626 | 462 |  8 |   0 |   0 | 9.476776e+03 | 2.363239e+04 | 149.37%| unknown
 65.2s|     1 |     0 |118253 |     - |   103M |   0 |  12k|3564 |4671 | 507 |  9 |   0 |   0 | 9.498509e+03 | 2.363239e+04 | 148.80%| unknown
 68.2s|     1 |     0 |122550 |     - |   103M |   0 |  12k|3564 |4285 | 538 | 10 |   0 |   0 | 9.514168e+03 | 2.363239e+04 | 148.39%| unknown
 70.6s|     1 |     0 |126146 |     - |   105M |   0 |  12k|3564 |4317 | 570 | 11 |   0 |   0 | 9.532214e+03 | 2.363239e+04 | 147.92%| unknown
 73.9s|     1 |     0 |131412 |     - |   105M |   0 |  12k|3564 |4352 | 605 | 12 |   0 |   0 | 9.554556e+03 | 2.363239e+04 | 147.34%| unknown
 76.8s|     1 |     0 |136148 |     - |   106M |   0 |  12k|3564 |4385 | 638 | 13 |   0 |   0 | 9.574063e+03 | 2.363239e+04 | 146.84%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 79.4s|     1 |     0 |139738 |     - |   106M |   0 |  12k|3564 |4423 | 676 | 14 |   0 |   0 | 9.589153e+03 | 2.363239e+04 | 146.45%| unknown
 82.0s|     1 |     0 |143293 |     - |   107M |   0 |  12k|3564 |4451 | 704 | 15 |   0 |   0 | 9.600340e+03 | 2.363239e+04 | 146.16%| unknown
 85.1s|     1 |     0 |147839 |     - |   107M |   0 |  12k|3565 |4301 | 734 | 16 |   1 |   0 | 9.614345e+03 | 2.363239e+04 | 145.80%| unknown
 88.1s|     1 |     0 |152127 |     - |   108M |   0 |  12k|3566 |4330 | 763 | 17 |   2 |   0 | 9.626685e+03 | 2.363239e+04 | 145.49%| unknown
 91.2s|     1 |     0 |156730 |     - |   109M |   0 |  12k|3566 |4355 | 788 | 18 |   2 |   0 | 9.638058e+03 | 2.363239e+04 | 145.20%| unknown
 93.0s|     1 |     0 |158945 |     - |   110M |   0 |  12k|3566 |4380 | 813 | 19 |   2 |   0 | 9.642607e+03 | 2.363239e+04 | 145.08%| unknown
 94.6s|     1 |     0 |160738 |     - |   110M |   0 |  12k|3566 |4400 | 833 | 20 |   2 |   0 | 9.649519e+03 | 2.363239e+04 | 144.91%| unknown
 96.1s|     1 |     0 |162462 |     - |   110M |   0 |  12k|3566 |4418 | 851 | 21 |   2 |   0 | 9.653343e+03 | 2.363239e+04 | 144.81%| unknown
 97.3s|     1 |     0 |163766 |     - |   110M |   0 |  12k|3566 |4298 | 870 | 22 |   2 |   0 | 9.654979e+03 | 2.363239e+04 | 144.77%| unknown
 99.1s|     1 |     0 |166014 |     - |   110M |   0 |  12k|3566 |4315 | 887 | 23 |   2 |   0 | 9.660339e+03 | 2.363239e+04 | 144.63%| unknown
  100s|     1 |     0 |167142 |     - |   110M |   0 |  12k|3566 |4331 | 903 | 24 |   2 |   0 | 9.664676e+03 | 2.363239e+04 | 144.52%| unknown
  102s|     1 |     0 |168516 |     - |   110M |   0 |  12k|3566 |4349 | 921 | 25 |   2 |   0 | 9.666499e+03 | 2.363239e+04 | 144.48%| unknown
  103s|     1 |     0 |169986 |     - |   111M |   0 |  12k|3566 |4364 | 936 | 26 |   2 |   0 | 9.668439e+03 | 2.363239e+04 | 144.43%| unknown
  103s|     1 |     0 |170347 |     - |   111M |   0 |  12k|3566 |4376 | 948 | 27 |   2 |   0 | 9.668652e+03 | 2.363239e+04 | 144.42%| unknown
  104s|     1 |     0 |171428 |     - |   111M |   0 |  12k|3567 |4261 | 960 | 28 |   3 |   0 | 9.669802e+03 | 2.363239e+04 | 144.39%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  106s|     1 |     0 |173224 |     - |   111M |   0 |  12k|3567 |4271 | 970 | 29 |   3 |   0 | 9.671308e+03 | 2.363239e+04 | 144.36%| unknown
  106s|     1 |     0 |173897 |     - |   111M |   0 |  12k|3567 |4284 | 983 | 30 |   3 |   0 | 9.671802e+03 | 2.363239e+04 | 144.34%| unknown
  107s|     1 |     0 |174366 |     - |   111M |   0 |  12k|3567 |4293 | 992 | 31 |   3 |   0 | 9.672239e+03 | 2.363239e+04 | 144.33%| unknown
  107s|     1 |     0 |174480 |     - |   111M |   0 |  12k|3567 |4299 | 998 | 32 |   3 |   0 | 9.672257e+03 | 2.363239e+04 | 144.33%| unknown
  107s|     1 |     0 |174572 |     - |   111M |   0 |  12k|3567 |4302 |1001 | 33 |   3 |   0 | 9.672275e+03 | 2.363239e+04 | 144.33%| unknown
  108s|     1 |     0 |174755 |     - |   111M |   0 |  12k|3568 |4206 |1004 | 34 |   4 |   0 | 9.672375e+03 | 2.363239e+04 | 144.33%| unknown
  108s|     1 |     0 |174847 |     - |   111M |   0 |  12k|3568 |4209 |1007 | 35 |   4 |   0 | 9.672390e+03 | 2.363239e+04 | 144.33%| unknown
  108s|     1 |     0 |174888 |     - |   111M |   0 |  12k|3568 |4211 |1009 | 36 |   4 |   0 | 9.672392e+03 | 2.363239e+04 | 144.33%| unknown
  108s|     1 |     0 |174892 |     - |   111M |   0 |  12k|3568 |4212 |1010 | 37 |   4 |   0 | 9.672398e+03 | 2.363239e+04 | 144.33%| unknown
  109s|     1 |     0 |174964 |     - |   111M |   0 |  12k|3568 |4214 |1012 | 38 |   4 |   0 | 9.672420e+03 | 2.363239e+04 | 144.33%| unknown
  109s|     1 |     0 |175015 |     - |   112M |   0 |  12k|3568 |4215 |1013 | 39 |   4 |   0 | 9.672428e+03 | 2.363239e+04 | 144.33%| unknown
  147s|     1 |     0 |260903 |     - |   112M |   0 |  12k|3569 |4215 |1013 | 39 |   5 |   0 | 1.042076e+04 | 2.363239e+04 | 126.78%| unknown
  150s|     1 |     0 |265925 |     - |   112M |   0 |  12k|3569 |4268 |1066 | 40 |   5 |   0 | 1.044608e+04 | 2.363239e+04 | 126.23%| unknown
  157s|     1 |     0 |276941 |     - |   112M |   0 |  12k|3569 |4321 |1119 | 41 |   5 |   0 | 1.049717e+04 | 2.363239e+04 | 125.13%| unknown
  161s|     1 |     0 |282643 |     - |   112M |   0 |  12k|3569 |4370 |1168 | 42 |   5 |   0 | 1.054687e+04 | 2.363239e+04 | 124.07%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  166s|     1 |     0 |289657 |     - |   112M |   0 |  12k|3569 |4418 |1216 | 43 |   5 |   0 | 1.058414e+04 | 2.363239e+04 | 123.28%| unknown
  173s|     1 |     0 |301470 |     - |   112M |   0 |  12k|3569 |4400 |1262 | 44 |   5 |   0 | 1.069006e+04 | 2.363239e+04 | 121.07%| unknown
  177s|     1 |     0 |306563 |     - |   112M |   0 |  12k|3569 |4450 |1312 | 45 |   5 |   0 | 1.077049e+04 | 2.363239e+04 | 119.42%| unknown
  183s|     1 |     0 |316589 |     - |   112M |   0 |  12k|3569 |4488 |1350 | 46 |   5 |   0 | 1.082578e+04 | 2.363239e+04 | 118.30%| unknown
  187s|     1 |     0 |321184 |     - |   112M |   0 |  12k|3569 |4512 |1374 | 47 |   5 |   0 | 1.083667e+04 | 2.363239e+04 | 118.08%| unknown
  189s|     1 |     0 |323964 |     - |   112M |   0 |  12k|3569 |4532 |1394 | 48 |   5 |   0 | 1.084792e+04 | 2.363239e+04 | 117.85%| unknown
  191s|     1 |     0 |325544 |     - |   112M |   0 |  12k|3569 |4551 |1413 | 49 |   5 |   0 | 1.084992e+04 | 2.363239e+04 | 117.81%| unknown
  192s|     1 |     0 |326745 |     - |   113M |   0 |  12k|3569 |4462 |1429 | 50 |   5 |   0 | 1.085309e+04 | 2.363239e+04 | 117.75%| unknown
  192s|     1 |     0 |327216 |     - |   113M |   0 |  12k|3569 |4476 |1443 | 51 |   5 |   0 | 1.085372e+04 | 2.363239e+04 | 117.74%| unknown
  193s|     1 |     0 |328461 |     - |   113M |   0 |  12k|3569 |4487 |1454 | 52 |   5 |   0 | 1.085481e+04 | 2.363239e+04 | 117.71%| unknown
