solving instance mcf nodes c44 3 6 pardivexp
presolving:
(round 1, fast)       294 del vars, 294 del conss, 0 add conss, 20 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       588 del vars, 294 del conss, 0 add conss, 20 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, fast)       588 del vars, 294 del conss, 0 add conss, 20 chg bounds, 294 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 4, exhaustive) 588 del vars, 294 del conss, 0 add conss, 20 chg bounds, 294 chg sides, 0 chg coeffs, 20 upgd conss, 0 impls, 0 clqs
   (0.2s) probing cycle finished: starting next cycle
(round 5, exhaustive) 607 del vars, 294 del conss, 0 add conss, 20 chg bounds, 294 chg sides, 0 chg coeffs, 20 upgd conss, 1053 impls, 0 clqs
(round 6, fast)       607 del vars, 313 del conss, 0 add conss, 39 chg bounds, 294 chg sides, 0 chg coeffs, 20 upgd conss, 1053 impls, 0 clqs
   (0.2s) probing cycle finished: starting next cycle
   (0.2s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.2s) no symmetry present (symcode time: 0.01)
presolving (7 rounds: 7 fast, 3 medium, 3 exhaustive):
 607 deleted vars, 313 deleted constraints, 0 added constraints, 39 tightened bounds, 0 added holes, 294 changed sides, 0 changed coefficients
 1053 implications, 0 cliques
presolved problem has 11801 variables (1 bin, 0 int, 0 impl, 11800 cont) and 1135 constraints
      1 constraints of type <varbound>
   1114 constraints of type <linear>
     20 constraints of type <nonlinear>
Presolving Time: 0.18

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t 4.8s|     1 |     0 | 22771 |     - |  trysol|   0 |  11k|1135 |1255 |   0 |  0 |   0 |   0 | 8.393812e+01 | 3.417473e+04 |  Large | unknown
  7.0s|     1 |     0 | 33803 |     - |    76M |   0 |  11k|1135 |1255 |   0 |  0 |   0 |   0 | 1.288769e+02 | 3.417473e+04 |  Large | unknown
L15.1s|     1 |     0 | 33803 |     - |  subnlp|   0 |  11k|1135 |1255 |   0 |  0 |   0 |   0 | 1.288769e+02 | 3.111388e+04 |  Large | unknown
 15.2s|     1 |     0 | 33803 |     - |    77M |   0 |  11k|1135 |1255 |   0 |  1 |   0 |   0 | 1.288769e+02 | 3.111388e+04 |  Large | unknown
d77.6s|     1 |     0 | 33803 |     - |    mpec|   0 |  11k|1135 |1255 |   0 |  2 |   0 |   0 | 1.288769e+02 | 3.022714e+04 |  Large | unknown
 77.7s|     1 |     0 | 33803 |     - |    82M |   0 |  11k|1135 |1255 |   0 |  2 |   0 |   0 | 1.288769e+02 | 3.022714e+04 |  Large | unknown
 79.2s|     1 |     0 | 41556 |     - |    83M |   0 |  11k|1135 |1255 |   0 |  3 |   0 |   0 | 2.816609e+04 | 3.022714e+04 |   7.32%| unknown
 81.4s|     1 |     0 | 52424 |     - |    83M |   0 |  11k|1135 |1275 |  20 |  4 |   0 |   0 | 2.816609e+04 | 3.022714e+04 |   7.32%| unknown
 82.0s|     1 |     0 | 55469 |     - |    83M |   0 |  11k|1135 |1297 |  42 |  5 |   0 |   0 | 2.816609e+04 | 3.022714e+04 |   7.32%| unknown
 82.4s|     1 |     0 | 57826 |     - |    83M |   0 |  11k|1135 |1314 |  59 |  6 |   0 |   0 | 2.817659e+04 | 3.022714e+04 |   7.28%| unknown
 82.4s|     1 |     2 | 57826 |     - |    83M |   0 |  11k|1135 |1314 |  59 |  7 |   0 |   0 | 2.817659e+04 | 3.022714e+04 |   7.28%| unknown
t90.4s|    30 |    23 | 61396 |1135.3 |  trysol|  10 |  11k|1135 |   0 | 352 |  0 |   0 |   0 | 2.881331e+04 | 3.018929e+04 |   4.78%|  40.57%
t91.9s|    64 |    57 | 63431 | 554.9 |  trysol|  17 |  11k|1135 |   0 | 550 |  0 |   0 |   0 | 2.881331e+04 | 3.017855e+04 |   4.74%|  40.96%
 93.5s|   100 |    95 | 65099 | 370.0 |    89M |  18 |  11k|1135 |1257 | 753 |  2 |   0 |   0 | 2.881331e+04 | 3.017855e+04 |   4.74%|  41.51%
t93.8s|   108 |   101 | 65463 | 345.7 |  trysol|  18 |  11k|1135 |   0 | 795 |  0 |   0 |   0 | 2.881331e+04 | 3.013446e+04 |   4.59%|  41.52%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t95.2s|   138 |   131 | 67335 | 283.7 |  trysol|  18 |  11k|1135 |   0 | 990 |  0 |   0 |   0 | 2.899216e+04 | 3.011268e+04 |   3.86%|  42.10%
t96.1s|   160 |   153 | 67949 | 248.3 |  trysol|  24 |  11k|1135 |   0 |1140 |  0 |   0 |   0 | 2.902161e+04 | 2.982627e+04 |   2.77%|  42.14%
t96.3s|   164 |   141 | 68105 | 243.1 |  trysol|  24 |  11k|1135 |   0 |1171 |  0 |   0 |   0 | 2.902161e+04 | 2.969560e+04 |   2.32%|  47.89%
 97.9s|   200 |   171 | 69539 | 206.4 |    91M |  24 |  11k|1135 |1273 |1434 |  4 |   0 |   0 | 2.908034e+04 | 2.969560e+04 |   2.12%|  49.31%
