# seed = 1254829604

param N := 10;

param M := 2;

param Umax := 100.000000;

param: C :=
1	16307.000000
2	12143.000000
;

param: a :=
1	0.117229
2	0.131217
3	0.151680
4	0.111405
5	0.158431
6	0.148758
7	0.166063
8	0.106838
9	0.165464
10	0.182031
;

param: b :=
1	0.166878
2	88.517923
3	58.907883
4	49.522396
5	22.874271
6	67.976475
7	36.554054
8	38.182506
9	34.173233
10	53.564185
;

param: c :=
1	40.902756
2	75.654697
3	76.695497
4	43.792965
5	50.409487
6	32.461972
7	46.064983
8	17.982318
9	15.345013
10	97.650091
;

param: d :=
1	-7.089659
2	-81.745376
3	-86.045537
4	-14.163797
5	-72.501475
6	-80.675397
7	-93.034743
8	-17.507239
9	-57.840925
10	-74.175941
;

param: weight :=
1	61.000000
2	48.000000
3	67.000000
4	98.000000
5	75.000000
6	46.000000
7	30.000000
8	56.000000
9	48.000000
10	40.000000
;

param: U :=
1	100.000000
2	100.000000
3	100.000000
4	100.000000
5	100.000000
6	100.000000
7	100.000000
8	100.000000
9	100.000000
10	100.000000
;

