solving instance mcf arcs c35 3 6 sincos
presolving:
(round 1, fast)       20 del vars, 20 del conss, 0 add conss, 549 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       40 del vars, 20 del conss, 0 add conss, 549 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, exhaustive) 40 del vars, 20 del conss, 0 add conss, 549 chg bounds, 0 chg sides, 0 chg coeffs, 230 upgd conss, 0 impls, 0 clqs
   (0.3s) probing cycle finished: starting next cycle
(round 4, exhaustive) 40 del vars, 20 del conss, 0 add conss, 779 chg bounds, 0 chg sides, 0 chg coeffs, 230 upgd conss, 9660 impls, 0 clqs
   (0.4s) probing: 51/230 (22.2%) - 0 fixings, 0 aggregations, 9430 implications, 230 bound changes
   (0.4s) probing aborted: 50/50 successive totally useless probings
   (0.4s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.4s) no symmetry present (symcode time: 0.01)
presolving (5 rounds: 5 fast, 3 medium, 3 exhaustive):
 40 deleted vars, 20 deleted constraints, 0 added constraints, 779 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 9660 implications, 0 cliques
presolved problem has 9890 variables (230 bin, 0 int, 0 impl, 9660 cont) and 1510 constraints
    230 constraints of type <varbound>
   1050 constraints of type <linear>
    230 constraints of type <nonlinear>
Presolving Time: 0.38

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t 7.9s|     1 |     0 | 23891 |     - |  trysol|   0 |  11k|1510 |2890 |   0 |  0 |   0 |   0 |-4.452002e+05 | 9.617846e+05 |    Inf | unknown
 14.8s|     1 |     0 | 47075 |     - |    87M |   0 |  11k|1510 |2890 |   0 |  0 |   0 |   0 |-1.925927e+05 | 9.617846e+05 |    Inf | unknown
L18.4s|     1 |     0 | 47075 |     - |undercov|   0 |  11k|1510 |2890 |   0 |  0 |   0 |   0 |-1.925927e+05 | 9.562608e+05 |    Inf | unknown
 59.7s|     1 |     0 | 50698 |     - |    95M |   0 |  11k|1510 |3174 | 284 |  1 |   0 |   0 |-1.575750e+05 | 9.562608e+05 |    Inf | unknown
 60.7s|     1 |     0 | 53336 |     - |    95M |   0 |  11k|1510 |3290 | 400 |  2 |   0 |   0 |-1.479897e+05 | 9.562608e+05 |    Inf | unknown
 61.2s|     1 |     0 | 54640 |     - |    95M |   0 |  11k|1510 |3372 | 482 |  3 |   0 |   0 |-1.447288e+05 | 9.562608e+05 |    Inf | unknown
 61.6s|     1 |     0 | 55518 |     - |    96M |   0 |  11k|1510 |3454 | 564 |  4 |   0 |   0 |-1.441191e+05 | 9.562608e+05 |    Inf | unknown
 62.0s|     1 |     0 | 56450 |     - |    96M |   0 |  11k|1510 |3528 | 638 |  5 |   0 |   0 |-1.437861e+05 | 9.562608e+05 |    Inf | unknown
 62.3s|     1 |     0 | 57104 |     - |    96M |   0 |  11k|1510 |3605 | 715 |  6 |   0 |   0 |-1.435339e+05 | 9.562608e+05 |    Inf | unknown
 62.9s|     1 |     0 | 58265 |     - |    97M |   0 |  11k|1510 |3682 | 792 |  7 |   0 |   0 |-1.433180e+05 | 9.562608e+05 |    Inf | unknown
 63.1s|     1 |     0 | 58618 |     - |    97M |   0 |  11k|1510 |3761 | 871 |  8 |   0 |   0 |-1.432606e+05 | 9.562608e+05 |    Inf | unknown
 63.2s|     1 |     0 | 58846 |     - |    98M |   0 |  11k|1510 |3825 | 935 |  9 |   0 |   0 |-1.432087e+05 | 9.562608e+05 |    Inf | unknown
 63.3s|     1 |     0 | 59101 |     - |    98M |   0 |  11k|1510 |3417 | 997 | 10 |   0 |   0 |-1.431786e+05 | 9.562608e+05 |    Inf | unknown
 63.5s|     1 |     0 | 59383 |     - |    98M |   0 |  11k|1510 |3464 |1044 | 11 |   0 |   0 |-1.431490e+05 | 9.562608e+05 |    Inf | unknown
 63.6s|     1 |     0 | 59581 |     - |    99M |   0 |  11k|1510 |3505 |1085 | 12 |   0 |   0 |-1.431372e+05 | 9.562608e+05 |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 63.8s|     1 |     0 | 59741 |     - |    99M |   0 |  11k|1510 |3547 |1127 | 13 |   0 |   0 |-1.431322e+05 | 9.562608e+05 |    Inf | unknown
 63.9s|     1 |     0 | 59882 |     - |   100M |   0 |  11k|1510 |3579 |1159 | 14 |   0 |   0 |-1.431307e+05 | 9.562608e+05 |    Inf | unknown
 64.0s|     1 |     0 | 59960 |     - |   100M |   0 |  11k|1510 |3600 |1180 | 15 |   0 |   0 |-1.431299e+05 | 9.562608e+05 |    Inf | unknown
 64.0s|     1 |     0 | 60014 |     - |   100M |   0 |  11k|1510 |3155 |1196 | 16 |   0 |   0 |-1.431297e+05 | 9.562608e+05 |    Inf | unknown
 64.2s|     1 |     0 | 60317 |     - |   101M |   0 |  11k|1510 |3164 |1205 | 17 |   0 |   0 |-1.431185e+05 | 9.562608e+05 |    Inf | unknown
 64.3s|     1 |     0 | 60429 |     - |   101M |   0 |  11k|1510 |3186 |1227 | 18 |   0 |   0 |-1.431178e+05 | 9.562608e+05 |    Inf | unknown
 64.9s|     1 |     0 | 61742 |     - |   101M |   0 |  11k|1510 |3202 |1243 | 19 |   0 |   0 |-1.430391e+05 | 9.562608e+05 |    Inf | unknown
