# seed = 3

param N := 10;

param M := 1;

param Umax := 100.000000;

param: C :=
1	24150.000000
;

param: a :=
1	0.126387
2	0.112110
3	0.139460
4	0.187860
5	0.152891
6	0.169300
7	0.102214
8	0.100712
9	0.165460
10	0.137541
;

param: b :=
1	64.208944
2	65.051745
3	66.123133
4	15.460987
5	24.323728
6	36.118951
7	86.619891
8	94.000975
9	80.460092
10	57.762837
;

param: c :=
1	75.053182
2	54.654712
3	36.789438
4	82.320542
5	60.155941
6	94.864302
7	64.423213
8	26.085966
9	9.400282
10	32.244719
;

param: d :=
1	-25.944059
2	-36.757968
3	-47.146220
4	-93.200552
5	-92.864344
6	-97.990830
7	-72.751276
8	-22.276571
9	-8.466885
10	-26.576189
;

param: weight :=
1	56.000000
2	12.000000
3	79.000000
4	10.000000
5	4.000000
6	95.000000
7	40.000000
8	74.000000
9	23.000000
10	90.000000
;

param: U :=
1	100.000000
2	100.000000
3	100.000000
4	100.000000
5	100.000000
6	100.000000
7	100.000000
8	100.000000
9	100.000000
10	100.000000
;
