# seed = 1254829604

param N := 10;

param M := 2;

param Umax := 100.000000;

param: C :=
1	8988.000000
2	12362.000000
;

param: a :=
1	0.178292
2	0.146052
3	0.181328
4	0.153495
5	0.166021
6	0.167686
7	0.143814
8	0.157640
9	0.159405
10	0.175058
;

param: b :=
1	41.202436
2	92.923781
3	20.758933
4	46.772920
5	85.223713
6	85.690153
7	7.134830
8	17.620560
9	85.545876
10	48.625527
;

param: c :=
1	27.754796
2	46.578016
3	35.724937
4	29.671209
5	61.414963
6	8.425708
7	78.543043
8	29.429068
9	27.373336
10	68.692545
;

param: d :=
1	-70.629543
2	-11.006157
3	-63.626251
4	-75.737227
5	-81.688470
6	-71.157078
7	-28.431270
8	-95.782208
9	-4.869877
10	-95.271186
;

param: weight :=
1	79.000000
2	30.000000
3	48.000000
4	73.000000
5	21.000000
6	37.000000
7	37.000000
8	7.000000
9	22.000000
10	73.000000
;

param: U :=
1	100.000000
2	100.000000
3	100.000000
4	100.000000
5	100.000000
6	100.000000
7	100.000000
8	100.000000
9	100.000000
10	100.000000
;

