# seed = 1254829604

param N := 10;

param M := 2;

param Umax := 100.000000;

param: C :=
1	14431.828671
2	11507.729621
;

param: a :=
1	0.111056
2	0.153768
3	0.113137
4	0.133045
5	0.170245
6	0.153691
7	0.101580
8	0.130079
9	0.102827
10	0.119630
;

param: b :=
1	74.268337
2	87.541680
3	61.274392
4	25.227347
5	0.685877
6	96.964213
7	16.850143
8	93.704455
9	66.301459
10	14.244231
;

param: c :=
1	38.356362
2	23.086353
3	78.372255
4	92.988680
5	8.782793
6	54.564836
7	4.632668
8	63.553764
9	87.979410
10	14.311128
;

param: d :=
1	-40.838059
2	-66.999438
3	-77.217678
4	-15.597703
5	-12.341486
6	-94.205715
7	-60.063867
8	-46.835135
9	-18.801230
10	-87.381489
;

param: weight :=
1	26.191386
2	39.880023
3	32.333917
4	72.832019
5	24.950195
6	31.060688
7	76.251963
8	27.437968
9	89.192944
10	98.660063
;

param: U :=
1	100.000000
2	100.000000
3	100.000000
4	100.000000
5	100.000000
6	100.000000
7	100.000000
8	100.000000
9	100.000000
10	100.000000
;

