# seed = 1254829604

param N := 10;

param M := 10;

param Umax := 100.000000;

param: C :=
1	4101.000000
2	5994.000000
3	684.000000
4	2026.000000
5	2420.000000
6	743.000000
7	696.000000
8	86.000000
9	519.000000
10	181.000000
;

param: a :=
1	0.124071
2	0.192410
3	0.115574
4	0.115918
5	0.108683
6	0.116642
7	0.151178
8	0.151731
9	0.170376
10	0.147330
;

param: b :=
1	80.273655
2	49.041590
3	92.799297
4	64.926743
5	91.891814
6	58.952983
7	15.411961
8	90.050241
9	54.673206
10	77.255950
;

param: c :=
1	46.463001
2	87.368435
3	90.962229
4	88.894949
5	6.866480
6	40.868218
7	28.379739
8	28.273830
9	2.445025
10	16.283580
;

param: d :=
1	-36.179721
2	-80.404514
3	-3.316369
4	-59.842065
5	-92.805742
6	-8.658574
7	-2.359491
8	-60.900495
9	-38.661741
10	-63.774802
;

param: weight :=
1	24.000000
2	42.000000
3	45.000000
4	8.000000
5	24.000000
6	48.000000
7	79.000000
8	10.000000
9	51.000000
10	18.000000
;

param: U :=
1	100.000000
2	100.000000
3	100.000000
4	100.000000
5	100.000000
6	100.000000
7	100.000000
8	100.000000
9	100.000000
10	100.000000
;

