solving instance mcf nodes c100_400_30_F_L_10 3 6 exp
Couenne 0.5.8 -- an Open-Source solver for Mixed Integer Nonlinear Optimization
Mailing list: couenne@list.coin-or.org
Instructions: http://www.coin-or.org/Couenne
couenne: 
ANALYSIS TEST: Reading problem: 0.0 seconds
Reformulating problem: 16.4 seconds
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1        TIME 0      103 1805.0704
Loaded instance "/tmp/jl_LDDWn7/model.nl"
Constraints:         4100
Variables:          13100 (500 integer)
Auxiliaries:          631 (0 integer)

Coin0506I Presolve 4867 (-830) rows, 12451 (-1280) columns and 48213 (-4971) elements
Clp0006I 0  Obj 1132.9166 Primal inf 2895.8261 (1157) Dual inf 2.3276461e+14 (632)
Clp0029I End of values pass after 96 iterations
Clp0006I 96  Obj 1132.9166 Primal inf 2219.3814 (904) Dual inf 2.3039179e+14 (536)
Clp0006I 269  Obj 1132.9166 Primal inf 745.81187 (343) Dual inf 9.5181124e+13 (484)
Clp0006I 443  Obj 1132.9166 Primal inf 614.63699 (307) Dual inf 1.4570822e+14 (1213)
Clp0006I 616  Obj 1132.9166 Primal inf 551.56561 (306) Dual inf 2.4244038e+14 (1647)
Clp0006I 788  Obj 1342.4339 Primal inf 454.91917 (266) Dual inf 2.9203708e+14 (2201)
Clp0006I 960  Obj 1368.9611 Primal inf 405.75377 (248) Dual inf 3.0568661e+14 (2225)
Clp0006I 1132  Obj 1378.4945 Primal inf 382.01017 (255) Dual inf 3.5076803e+14 (3256)
Clp0006I 1304  Obj 1500.8711 Primal inf 353.37094 (244) Dual inf 7.9874895e+14 (3115)
Clp0006I 1476  Obj 1959.4343 Primal inf 269.64188 (226) Dual inf 7.5592643e+14 (3392)
Clp0006I 1648  Obj 3109.7375 Primal inf 156.02505 (238) Dual inf 4.2129685e+15 (3822)
Clp0006I 1820  Obj 4397.946 Primal inf 62.521079 (178) Dual inf 1.3461705e+15 (3532)
Clp0006I 1992  Obj 4566.0299 Primal inf 40.500919 (184) Dual inf 1.6363766e+15 (3293)
Clp0006I 2157  Obj 4661.7661 Primal inf 10.400091 (169) Dual inf 1.6026157e+15 (4195)
Clp0006I 2309  Obj 4701.9181 Primal inf 7.3130346 (162) Dual inf 1.0398814e+15 (4473)
Clp0006I 2477  Obj 4722.2884 Primal inf 5.7187389 (121) Dual inf 3.0315229e+14 (4367)
Clp0006I 2649  Obj 4743.3883 Primal inf 4.9012134 (112) Dual inf 4.721804e+14 (4648)
Clp0006I 2821  Obj 4737.0427 Primal inf 4.5501598 (112) Dual inf 9.783177e+13 (3725)
Clp0006I 2993  Obj 4751.2765 Primal inf 3.8396703 (98) Dual inf 5.3301871e+15 (4551)
Clp0006I 3165  Obj 4761.0254 Primal inf 3.5136368 (95) Dual inf 8.9233237e+14 (5134)
Clp0006I 3337  Obj 4773.1237 Primal inf 2.9885234 (90) Dual inf 3.6259839e+14 (3648)
Clp0006I 3509  Obj 4782.0064 Primal inf 2.6241756 (78) Dual inf 6.6666062e+14 (4489)
Clp0006I 3681  Obj 4799.1987 Primal inf 2.1785389 (67) Dual inf 5.6393623e+13 (3459)
Clp0006I 3853  Obj 4809.2856 Primal inf 2.0244856 (62) Dual inf 2.8157897e+13 (3098)
Clp0006I 4025  Obj 4812.7113 Primal inf 1.9020942 (68) Dual inf 4.6456377e+13 (3327)
Clp0006I 4197  Obj 4825.1752 Primal inf 1.7116545 (54) Dual inf 4.2670672e+13 (3742)
Clp0006I 4369  Obj 4833.7779 Primal inf 1.5845735 (40) Dual inf 1.4377803e+14 (4106)
Clp0006I 4541  Obj 4830.9032 Primal inf 1.3099996 (36) Dual inf 4.5657711e+13 (3354)
Clp0006I 4713  Obj 4844.6265 Primal inf 1.1911913 (31) Dual inf 5.0224942e+13 (4269)
Clp0006I 4885  Obj 4865.6042 Primal inf 0.99952639 (27) Dual inf 8.6014737e+13 (3713)
Clp0006I 5057  Obj 4881.2784 Primal inf 0.86663573 (27) Dual inf 3.1191229e+14 (3843)
Clp0006I 5229  Obj 4930.1589 Primal inf 0.5529377 (22) Dual inf 1.9065682e+14 (3382)
Clp0006I 5401  Obj 4937.3379 Primal inf 0.35782063 (20) Dual inf 9.4430631e+13 (4443)
Clp0006I 5573  Obj 4940.6168 Primal inf 0.23684638 (9) Dual inf 4.8703349e+13 (4302)
Clp0006I 5745  Obj 4947.46 Primal inf 0.15972577 (11) Dual inf 1.3056057e+14 (3587)
Clp0006I 5917  Obj 4933.237 Dual inf 824257.26 (3470)
Clp0006I 6089  Obj 4921.3979 Dual inf 21868321 (4603)
Clp0006I 6261  Obj 4902.1815 Dual inf 21183585 (4518)
Clp0006I 6433  Obj 4867.1217 Dual inf 845936.54 (3605)
Clp0006I 6605  Obj 4857.254 Dual inf 2023885.5 (3289)
Clp0006I 6777  Obj 4846.0943 Dual inf 519159.41 (2838)
Clp0006I 6949  Obj 4822.8156 Dual inf 2157082.4 (3914)
Clp0006I 7121  Obj 4820.948 Dual inf 354657.6 (2747)
Clp0006I 7293  Obj 4820.2993 Dual inf 861142.3 (3108)
Clp0006I 7465  Obj 4813.5055 Dual inf 1989360.9 (4025)
Clp0006I 7637  Obj 4805.1076 Dual inf 825520.39 (2938)
Clp0006I 7809  Obj 4801.6761 Dual inf 1476043.5 (3707)
Clp0006I 7981  Obj 4794.5555 Dual inf 4056769.7 (4690)
Clp0006I 8153  Obj 4793.9246 Dual inf 1611551.3 (3443)
Clp0006I 8325  Obj 4778.1371 Dual inf 355445.21 (2447)
Clp0006I 8497  Obj 4775.3618 Dual inf 331004.91 (2838)
Clp0006I 8669  Obj 4755.1511 Dual inf 247483.39 (2319)
Clp0006I 8841  Obj 4732.8938 Dual inf 239917.08 (2541)
Clp0006I 9013  Obj 4724.4756 Dual inf 327304.84 (2629)
Clp0006I 9185  Obj 4696.7273 Dual inf 982015.66 (2976)
Clp0006I 9357  Obj 4669.3178 Dual inf 2156574.3 (2585)
Clp0006I 9529  Obj 4574.7588 Dual inf 1302573.6 (2799)
Clp0006I 9701  Obj 4551.1183 Dual inf 2105137.1 (3124)
Clp0006I 9873  Obj 4423.6871 Dual inf 1183525 (2890)
Clp0006I 10045  Obj 4373.2455 Dual inf 375187.04 (2081)
Clp0006I 10217  Obj 4359.6918 Dual inf 1065509.7 (2572)
Clp0006I 10389  Obj 4357.0884 Dual inf 422259.77 (2205)
Clp0006I 10561  Obj 4340.3753 Dual inf 1053146.7 (2901)
Clp0006I 10733  Obj 4313.6094 Dual inf 518030.29 (2149)
Clp0006I 10905  Obj 4278.147 Dual inf 797544.34 (2581)
Clp0006I 11077  Obj 4272.0782 Dual inf 243075.45 (2156)
Clp0006I 11249  Obj 4089.9137 Dual inf 940939.4 (3139)
Clp0006I 11421  Obj 4043.1026 Dual inf 1755728.7 (3373)
Clp0006I 11593  Obj 3936.68 Dual inf 1646725.5 (2909)
Clp0006I 11765  Obj 3723.3812 Dual inf 522933.84 (2808)
Clp0006I 11937  Obj 3694.1397 Dual inf 304872.75 (2206)
Clp0006I 12109  Obj 3657.2375 Dual inf 497079.57 (2541)
Clp0006I 12281  Obj 3635.2556 Dual inf 874425.54 (3322)
Clp0006I 12453  Obj 3622.4503 Dual inf 268434.48 (2400)
Clp0006I 12625  Obj 3582.9849 Dual inf 712064.49 (2807)
Clp0006I 12797  Obj 3499.7158 Dual inf 298692.77 (2440)
Clp0006I 12969  Obj 3476.8435 Dual inf 1004257.5 (3133)
Clp0006I 13141  Obj 3441.4296 Dual inf 861464.71 (3533)
Clp0006I 13313  Obj 3426.2408 Dual inf 272111.4 (2484)
Clp0006I 13485  Obj 3312.2456 Dual inf 159730.95 (1927)
Clp0006I 13657  Obj 3298.4235 Dual inf 312647.94 (2528)
Clp0006I 13829  Obj 3282.8829 Dual inf 329525.09 (2268)
Clp0006I 14001  Obj 3276.572 Dual inf 139708.09 (1720)
Clp0006I 14173  Obj 3263.963 Dual inf 234280.59 (2107)
Clp0006I 14345  Obj 3249.6603 Dual inf 248817.53 (2352)
Clp0006I 14517  Obj 3222.9977 Dual inf 304415.92 (2039)
Clp0006I 14689  Obj 3205.4354 Dual inf 1627636.7 (2820)
Clp0006I 14861  Obj 3158.3231 Dual inf 398838.5 (2660)
Clp0006I 15033  Obj 3119.8283 Dual inf 491543.7 (2328)
Clp0006I 15205  Obj 3057.3303 Dual inf 247879.1 (1974)
Clp0006I 15377  Obj 3037.6789 Dual inf 73754.893 (1347)
Clp0006I 15549  Obj 3015.3883 Dual inf 116428.07 (1455)
Clp0006I 15721  Obj 2977.1021 Dual inf 33274.94 (920)
Clp0006I 15893  Obj 2894.7039 Dual inf 21511.077 (735)
Clp0006I 16065  Obj 2845.9679 Dual inf 24140.392 (762)
Clp0006I 16237  Obj 2829.8163 Dual inf 25988.513 (788)
Clp0006I 16409  Obj 2788.3774 Dual inf 12923.394 (509)
Clp0006I 16581  Obj 2764.3475 Dual inf 11079.641 (535)
Clp0006I 16753  Obj 2735.6442 Dual inf 712.72075 (156)
Clp0006I 16925  Obj 2698.3938 Dual inf 653.16431 (133)
Clp0006I 17057  Obj 2683.9766
Clp0000I Optimal - objective value 2683.9766
Clp0000I Optimal - objective value 2683.9796
Clp0032I Optimal objective 2683.979554 - 17057 iterations time 8.042, Presolve 0.12
Clp0000I Optimal - objective value 2683.9796
NLP Heuristic: NLP0014I             2      INFEAS 8.4845992      140 139.4056
no solution.
Clp0000I Optimal - objective value 2683.9796
Optimality Based BT: 10 improved bounds
Probing: 
