solving instance mcnd arcs c50 3 6 sinabc2
Set parameter TokenServer to value "licences.gerad.lan"
Set parameter MIPGap to value 1e-06
Set parameter FuncPieceError to value 1e-06
Set parameter Threads to value 1
Set parameter FuncPieces to value -2
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "AlmaLinux 9.6 (Sage Margay)")

CPU model: Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 56 physical cores, 56 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3600
MIPGap  1e-06
Threads  1
FuncPieces  -2
FuncPieceError  1e-06

Optimize a model with 57756 rows, 55272 columns and 366966 nonzeros
Model fingerprint: 0x20acd3d6
Model has 1032 function constraints treated as nonlinear
  516 POW, 516 SIN
Variable types: 54726 continuous, 546 integer (546 binary)
Coefficient statistics:
  Matrix range     [1e-02, 1e+03]
  Objective range  [1e+00, 2e+03]
  Bounds range     [1e+00, 1e+10]
  RHS range        [2e+01, 7e+01]
Warning: Model contains large bounds
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Presolve removed 1062 rows and 1608 columns
Presolve time: 1.48s
Presolved: 60822 rows, 53665 columns, 373068 nonzeros
Presolved model has 516 quadratic objective terms
Presolved model has 516 nonlinear constraint(s)

Solving non-convex MINLP

Variable types: 53149 continuous, 516 integer (516 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   12184    3.4501902e+03   5.658536e+04   0.000000e+00      5s
   18610    3.4501902e+03   6.686308e+04   0.000000e+00     10s
   23902    3.4501902e+03   9.206550e+04   0.000000e+00     15s
   28816    3.4501902e+03   9.414766e+04   0.000000e+00     20s
   32785    3.4501902e+03   1.241273e+05   0.000000e+00     25s
   36376    3.4501902e+03   1.491232e+05   0.000000e+00     30s
   39589    3.4501902e+03   2.599757e+05   0.000000e+00     35s
   42613    3.4501902e+03   1.920952e+05   0.000000e+00     40s
   45448    3.4501902e+03   1.812782e+05   0.000000e+00     45s
   48283    3.4501902e+03   2.412485e+05   0.000000e+00     50s
   50740    3.4501902e+03   4.184411e+05   0.000000e+00     55s
   53386    3.4501902e+03   5.592675e+05   0.000000e+00     60s
   55654    3.4501902e+03   5.423212e+05   0.000000e+00     65s
   58111    3.4501902e+03   8.342257e+05   0.000000e+00     70s
   60379    3.4501902e+03   4.157316e+05   0.000000e+00     75s
   62836    3.4501902e+03   1.970816e+05   0.000000e+00     80s
   64915    3.4501902e+03   4.839075e+05   0.000000e+00     85s
   67183    3.4501902e+03   6.928222e+05   0.000000e+00     90s
   69451    3.4501902e+03   6.488855e+05   0.000000e+00     95s
   71719    3.4501902e+03   8.115270e+05   0.000000e+00    100s
   73987    3.4501902e+03   7.122660e+05   0.000000e+00    105s
   76255    3.4501902e+03   7.984994e+05   0.000000e+00    110s
   78523    3.4501902e+03   1.025694e+06   0.000000e+00    115s
