solving instance knapsack 1000 5 sincos
feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       1000 del vars, 2000 del conss, 0 add conss, 1000 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       1000 del vars, 2000 del conss, 0 add conss, 2000 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.2s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.2s) no symmetry present (symcode time: 0.00)
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 1000 deleted vars, 2000 deleted constraints, 0 added constraints, 2000 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 2000 variables (0 bin, 0 int, 0 impl, 2000 cont) and 1001 constraints
      1 constraints of type <linear>
   1000 constraints of type <nonlinear>
Presolving Time: 0.17

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
t 0.2s|     1 |     0 |     0 |     - | trivial|   0 |2000 |1001 |   0 |   0 |  0 |   0 |   0 |-4.061866e+04 | 0.000000e+00 |    Inf | unknown
t 0.2s|     1 |     0 |     0 |     - |  trysol|   0 |2000 |1001 |   0 |   0 |  0 |   0 |   0 |-4.061866e+04 |-3.273730e+02 |  Large | unknown
  0.5s|     1 |     0 |  7490 |     - |    99M |   0 |7000 |1001 |7001 |   0 |  0 |   0 |   0 |-3.685822e+04 |-3.273730e+02 |  Large | unknown
L 0.6s|     1 |     0 |  7490 |     - |undercov|   0 |7000 |1001 |7001 |   0 |  0 |   0 |   0 |-3.685822e+04 |-2.674508e+04 |  37.81%| unknown
L 1.8s|     1 |     0 |  7490 |     - |undercov|   0 |7000 |1001 |7001 |   0 |  0 |   0 |   0 |-3.685822e+04 |-3.268937e+04 |  12.75%| unknown
  1.8s|     1 |     0 |  7653 |     - |   104M |   0 |7000 |1001 |7161 | 160 |  1 |   0 |   0 |-3.683446e+04 |-3.268937e+04 |  12.68%| unknown
  1.8s|     1 |     0 |  7653 |     - |   104M |   0 |7000 |1001 |7161 | 160 |  1 |   0 |   0 |-3.683446e+04 |-3.268937e+04 |  12.68%| unknown
  1.8s|     1 |     0 |  7673 |     - |   104M |   0 |7000 |1001 |7181 | 180 |  2 |   0 |   0 |-3.683445e+04 |-3.268937e+04 |  12.68%| unknown
  1.8s|     1 |     0 |  7692 |     - |   104M |   0 |7000 |1001 |7200 | 199 |  3 |   0 |   0 |-3.683445e+04 |-3.268937e+04 |  12.68%| unknown
  1.9s|     1 |     0 |  7711 |     - |   104M |   0 |7000 |1001 |7219 | 218 |  4 |   0 |   0 |-3.683445e+04 |-3.268937e+04 |  12.68%| unknown
  1.9s|     1 |     0 |  7730 |     - |   104M |   0 |7000 |1001 |7238 | 237 |  5 |   0 |   0 |-3.683445e+04 |-3.268937e+04 |  12.68%| unknown
  1.9s|     1 |     0 |  7732 |     - |   104M |   0 |7000 |1001 |7240 | 239 |  6 |   0 |   0 |-3.683445e+04 |-3.268937e+04 |  12.68%| unknown
 10.7s|     1 |     0 | 21218 |     - |   104M |   0 |7000 |1001 |7240 | 239 |  7 |   0 |   0 |-3.683445e+04 |-3.268937e+04 |  12.68%| unknown
 10.8s|     1 |     2 | 21218 |     - |   104M |   0 |7000 |1001 |7240 | 239 |  8 |   0 |   0 |-3.683445e+04 |-3.268937e+04 |  12.68%| unknown
 21.7s|   100 |   101 | 23378 | 158.0 |   106M |  15 |7000 |1001 |5092 |1711 |  3 |   0 |   0 |-3.682001e+04 |-3.268937e+04 |  12.64%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
d25.6s|   120 |   119 | 23848 | 135.4 |fracdivi|  15 |7000 |1001 |5105 |2048 |  0 |   0 |   0 |-3.682001e+04 |-3.279092e+04 |  12.29%| unknown
 36.1s|   200 |   201 | 25929 |  91.4 |   107M |  17 |7000 |1001 |5075 |3416 |  5 |   0 |   0 |-3.681493e+04 |-3.279092e+04 |  12.27%| unknown
 49.7s|   300 |   301 | 28054 |  68.0 |   108M |  17 |7000 |1001 |5113 |4913 |  6 |   0 |   0 |-3.681251e+04 |-3.279092e+04 |  12.26%| unknown
 62.9s|   400 |   401 | 29964 |  55.7 |   109M |  19 |7000 |1001 |5125 |6107 |  3 |   0 |   0 |-3.680894e+04 |-3.279092e+04 |  12.25%| unknown
 75.9s|   500 |   501 | 32216 |  49.1 |   109M |  19 |7000 |1001 |5084 |7501 |  3 |   0 |   0 |-3.680653e+04 |-3.279092e+04 |  12.25%| unknown
 88.8s|   600 |   601 | 34171 |  44.1 |   111M |  19 |7000 |1001 |5115 |8685 |  3 |   0 |   0 |-3.680429e+04 |-3.279092e+04 |  12.24%| unknown
  103s|   700 |   701 | 36529 |  41.2 |   111M |  19 |7000 |1001 |5086 |  10k|  3 |   0 |   0 |-3.680313e+04 |-3.279092e+04 |  12.24%| unknown
  115s|   800 |   801 | 37711 |  37.5 |   112M |  21 |7000 |1001 |5125 |  11k|  6 |   0 |   0 |-3.680244e+04 |-3.279092e+04 |  12.23%| unknown
  131s|   900 |   901 | 40601 |  36.6 |   112M |  21 |7000 |1001 |5124 |  12k|  6 |   0 |   0 |-3.680032e+04 |-3.279092e+04 |  12.23%| unknown
  143s|  1000 |  1001 | 42335 |  34.6 |   113M |  21 |7000 |1001 |5085 |  13k|  2 |   0 |   0 |-3.679898e+04 |-3.279092e+04 |  12.22%| unknown
  155s|  1100 |  1101 | 44049 |  33.0 |   114M |  25 |7000 |1001 |5093 |  14k|  2 |   0 |   0 |-3.679803e+04 |-3.279092e+04 |  12.22%| unknown
  167s|  1200 |  1201 | 45751 |  31.7 |   116M |  25 |7000 |1001 |5149 |  15k|  3 |   0 |   0 |-3.679671e+04 |-3.279092e+04 |  12.22%| unknown
  179s|  1300 |  1301 | 48021 |  31.0 |   116M |  25 |7000 |1001 |5180 |  17k|  2 |   0 |   0 |-3.679628e+04 |-3.279092e+04 |  12.21%| unknown
  194s|  1400 |  1401 | 51228 |  31.1 |   117M |  25 |7000 |1001 |5081 |  19k|  2 |   0 |   0 |-3.679400e+04 |-3.279092e+04 |  12.21%| unknown
  210s|  1500 |  1501 | 55149 |  31.6 |   118M |  25 |7000 |1001 |5100 |  21k|  6 |   0 |   0 |-3.679333e+04 |-3.279092e+04 |  12.21%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  224s|  1600 |  1601 | 57624 |  31.2 |   119M |  25 |7000 |1001 |5087 |  23k|  3 |   0 |   0 |-3.679252e+04 |-3.279092e+04 |  12.20%| unknown
  239s|  1700 |  1701 | 60917 |  31.3 |   119M |  25 |7000 |1001 |5147 |  25k|  3 |   0 |   0 |-3.679241e+04 |-3.279092e+04 |  12.20%| unknown
  253s|  1800 |  1801 | 64127 |  31.3 |   122M |  25 |7000 |1001 |5113 |  27k|  6 |   0 |   0 |-3.679189e+04 |-3.279092e+04 |  12.20%| unknown
  268s|  1900 |  1901 | 66982 |  31.2 |   122M |  25 |7000 |1001 |5115 |  29k|  6 |   0 |   0 |-3.679156e+04 |-3.279092e+04 |  12.20%| unknown
  282s|  2000 |  2001 | 69235 |  30.8 |   122M |  25 |7000 |1001 |5161 |  30k|  3 |   0 |   0 |-3.679081e+04 |-3.279092e+04 |  12.20%| unknown
  296s|  2100 |  2101 | 71690 |  30.5 |   123M |  25 |7000 |1001 |5129 |  32k|  6 |   0 |   0 |-3.678963e+04 |-3.279092e+04 |  12.19%| unknown
  310s|  2200 |  2201 | 74185 |  30.2 |   123M |  25 |7000 |1001 |5182 |  34k|  6 |   0 |   0 |-3.678929e+04 |-3.279092e+04 |  12.19%| unknown
  325s|  2300 |  2301 | 76760 |  30.0 |   124M |  25 |7000 |1001 |5085 |  35k|  3 |   0 |   0 |-3.678890e+04 |-3.279092e+04 |  12.19%| unknown
  339s|  2400 |  2401 | 79089 |  29.7 |   125M |  25 |7000 |1001 |5155 |  37k|  6 |   0 |   0 |-3.678859e+04 |-3.279092e+04 |  12.19%| unknown
  353s|  2500 |  2501 | 81737 |  29.6 |   127M |  25 |7000 |1001 |5146 |  38k|  4 |   0 |   0 |-3.678815e+04 |-3.279092e+04 |  12.19%| unknown
  368s|  2600 |  2601 | 84577 |  29.6 |   127M |  27 |7000 |1001 |5094 |  40k|  6 |   0 |   0 |-3.678715e+04 |-3.279092e+04 |  12.19%| unknown
  382s|  2700 |  2701 | 87292 |  29.5 |   129M |  27 |7000 |1001 |5169 |  42k|  2 |   0 |   0 |-3.678713e+04 |-3.279092e+04 |  12.19%| unknown
  395s|  2800 |  2801 | 89573 |  29.2 |   129M |  27 |7000 |1001 |5181 |  43k|  6 |   0 |   0 |-3.678682e+04 |-3.279092e+04 |  12.19%| unknown
  410s|  2900 |  2901 | 92223 |  29.1 |   130M |  29 |7000 |1001 |5141 |  45k|  3 |   0 |   0 |-3.678640e+04 |-3.279092e+04 |  12.18%| unknown
  424s|  3000 |  3001 | 95294 |  29.2 |   130M |  29 |7000 |1001 |5196 |  47k|  6 |   0 |   0 |-3.678612e+04 |-3.279092e+04 |  12.18%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  438s|  3100 |  3101 | 97467 |  29.0 |   133M |  29 |7000 |1001 |5101 |  49k|  6 |   0 |   0 |-3.678537e+04 |-3.279092e+04 |  12.18%| unknown
  455s|  3200 |  3201 |100449 |  29.0 |   133M |  29 |7000 |1001 |5142 |  50k|  3 |   0 |   0 |-3.678537e+04 |-3.279092e+04 |  12.18%| unknown
  469s|  3300 |  3301 |103461 |  29.0 |   133M |  29 |7000 |1001 |5123 |  52k|  3 |   0 |   0 |-3.678520e+04 |-3.279092e+04 |  12.18%| unknown
  484s|  3400 |  3401 |106330 |  29.0 |   134M |  29 |7000 |1001 |5156 |  54k|  3 |   0 |   0 |-3.678484e+04 |-3.279092e+04 |  12.18%| unknown
  498s|  3500 |  3501 |108038 |  28.7 |   134M |  29 |7000 |1001 |5186 |  55k|  3 |   0 |   0 |-3.678463e+04 |-3.279092e+04 |  12.18%| unknown
  512s|  3600 |  3601 |110226 |  28.5 |   134M |  29 |7000 |1001 |5104 |  57k|  6 |   0 |   0 |-3.678405e+04 |-3.279092e+04 |  12.18%| unknown
  527s|  3700 |  3701 |113376 |  28.6 |   136M |  29 |7000 |1001 |5114 |  59k|  6 |   0 |   0 |-3.678328e+04 |-3.279092e+04 |  12.18%| unknown
  541s|  3800 |  3801 |116331 |  28.6 |   137M |  29 |7000 |1001 |5139 |  61k|  2 |   0 |   0 |-3.678311e+04 |-3.279092e+04 |  12.17%| unknown
  555s|  3900 |  3901 |119315 |  28.6 |   138M |  29 |7000 |1001 |5246 |  63k|  6 |   0 |   0 |-3.678298e+04 |-3.279092e+04 |  12.17%| unknown
  569s|  4000 |  4001 |121485 |  28.4 |   139M |  29 |7000 |1001 |5121 |  64k|  6 |   0 |   0 |-3.678272e+04 |-3.279092e+04 |  12.17%| unknown
  583s|  4100 |  4101 |123938 |  28.3 |   140M |  29 |7000 |1001 |5110 |  66k|  6 |   0 |   0 |-3.678251e+04 |-3.279092e+04 |  12.17%| unknown
  598s|  4200 |  4201 |127555 |  28.5 |   140M |  29 |7000 |1001 |5170 |  68k|  6 |   0 |   0 |-3.678158e+04 |-3.279092e+04 |  12.17%| unknown
  613s|  4300 |  4301 |130715 |  28.6 |   141M |  29 |7000 |1001 |5202 |  70k|  6 |   0 |   0 |-3.678078e+04 |-3.279092e+04 |  12.17%| unknown
  628s|  4400 |  4401 |133914 |  28.7 |   143M |  29 |7000 |1001 |5099 |  72k|  3 |   0 |   0 |-3.678031e+04 |-3.279092e+04 |  12.17%| unknown
