# seed = 1254829604

param N := 4;

param M := 2;

param Umax := 100.000000;

param: C :=
1	12712.000000
2	13088.000000
;

param: a :=
1	0.152216
2	0.118124
3	0.101030
4	0.196180
;

param: b :=
1	44.742557
2	34.944390
3	93.324757
4	62.101010
;

param: c :=
1	72.273751
2	77.468892
3	52.983122
4	56.186971
;

param: d :=
1	-21.229801
2	-56.719870
3	-56.428945
4	-47.649553
;

param: weight :=
1	4.000000
2	44.000000
3	63.000000
4	55.000000
;

param: U :=
1	100.000000
2	100.000000
3	100.000000
4	100.000000
;

