
Note: the module "julia" cannot be unloaded because it was not loaded.

2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance uflp nldep gunluk ../../../../../instances/uflp/gunluk/gunluk-50-100-1.txt cost sqrt
The latest version of Julia in the `1.10` channel is 1.10.6+0.x64.linux.gnu. You currently have `1.10.5+0.x64.linux.gnu` installed. Run:

  juliaup update

in your terminal shell to install Julia 1.10.6+0.x64.linux.gnu and update the `1.10` channel to that version.
===========================================================================
 BARON version 23.11.13. Built: LNX-64 Mon Nov 13 23:14:09 EST 2023

 BARON is a product of The Optimization Firm.
 For information on BARON, see https://minlp.com/about-baron
 Licensee: Claudio Contardo at Concordia University, claudio.contardo@concordia.ca.

 If you use this software, please cite publications from
 https://minlp.com/baron-publications, such as: 

 Khajavirad, A. and N. V. Sahinidis,
 A hybrid LP/NLP paradigm for global optimization relaxations,
 Mathematical Programming Computation, 10, 383-421, 2018.
===========================================================================
 This BARON run may utilize the following subsolver(s)
 For LP/MIP/QP: CLP/CBC, ILOG CPLEX                             
 For NLP: IPOPT, FILTERSQP
===========================================================================
 Doing local search
 Preprocessing found feasible solution with value 679.131
 Solving bounding LP
 Starting multi-start local search
 Done with local search
===========================================================================
  Iteration    Open nodes         Time (s)    Lower bound      Upper bound
*         1             1             6.67      379.933          581.087       
          1             1            12.60      423.602          581.087       
         14             7            42.43      425.076          581.087       
         97            29            73.10      431.029          581.087       
        483           110           103.23      454.976          581.087       
*       957           204           126.55      458.907          578.731       
       1630           331           157.06      462.612          578.731       
       2276           433           208.64      464.171          578.731       
       3073           552           238.65      465.908          578.731       
       3803           662           268.49      467.420          578.731       
       4128           710           298.96      468.009          578.731       
       4822           814           329.28      469.230          578.731       
       5417           897           359.40      470.645          578.731       
       6077          1010           389.23      472.052          578.731       
       6764          1130           420.04      473.390          578.731       
       7453          1253           449.74      474.581          578.731       
       8149          1370           480.09      475.576          578.731       
       8845          1476           510.03      476.602          578.731       
       9545          1586           540.78      477.540          578.731       
      10138          1681           571.25      478.292          578.731       
      10622          1747           601.26      478.836          578.731       
      11243          1854           631.03      479.328          578.731       
      11908          1966           660.80      479.877          578.731       
      12575          2080           691.35      480.350          578.731       
      13160          2180           721.19      480.825          578.731       
      13816          2295           751.40      481.239          578.731       
      14511          2397           781.16      481.541          578.731       
      15131          2505           811.38      481.782          578.731       
      15832          2617           842.25      482.140          578.731       
      16455          2742           873.02      482.412          578.731       
      17005          2843           902.78      482.708          578.731       
      17622          2957           933.91      482.941          578.731       
      18306          3072           964.77      483.183          578.731       
      18928          3173           994.55      483.394          578.731       
      19525          3269          1024.33      483.651          578.731       
      20188          3374          1055.28      483.775          578.731       
      20750          3483          1085.33      483.934          578.731       
      21303          3578          1115.73      484.126          578.731       
      21942          3694          1146.20      484.317          578.731       
      22567          3802          1175.99      484.444          578.731       
      23184          3906          1206.55      484.709          578.731       
      23819          4034          1237.35      484.889          578.731       
      24413          4140          1267.66      485.049          578.731       
      24977          4251          1298.15      485.194          578.731       
      25630          4360          1327.93      485.322          578.731       
      26249          4486          1358.46      485.476          578.731       
      26872          4596          1388.23      485.645          578.731       
      27479          4713          1419.26      485.797          578.731       
      28109          4834          1449.05      485.955          578.731       
      28678          4941          1478.84      486.122          578.731       
      29246          5061          1509.78      486.265          578.731       
      29919          5189          1540.48      486.383          578.731       
      30570          5342          1571.07      486.535          578.731       
      31246          5481          1601.40      486.735          578.731       
      31856          5612          1631.43      486.835          578.731       
      32428          5744          1661.22      486.969          578.731       
      33100          5900          1691.00      487.166          578.731       
      33737          6055          1720.78      487.313          578.731       
      34422          6206          1751.18      487.504          578.731       
      35076          6356          1780.96      487.669          578.731       
      35718          6505          1810.76      487.799          578.731       
      36304          6635          1841.25      487.899          578.731       
      37015          6794          1871.65      488.022          578.731       
      37683          6940          1902.17      488.196          578.731       
      38375          7083          1932.87      488.371          578.731       
      38983          7218          1966.07      488.559          578.731       
      39626          7370          1995.85      488.722          578.731       
      40233          7511          2027.65      488.844          578.731       
      40807          7633          2058.43      488.961          578.731       
      41496          7795          2089.48      489.084          578.731       
      42184          7965          2119.55      489.252          578.731       
      42901          8123          2149.35      489.386          578.731       
      43584          8272          2179.34      489.485          578.731       
      44336          8420          2210.08      489.626          578.731       
      44937          8547          2239.83      489.766          578.731       
      45634          8702          2269.61      489.903          578.731       
      46283          8857          2300.00      490.051          578.731       
      47009          9025          2330.52      490.166          578.731       
      47653          9167          2361.04      490.324          578.731       
      48354          9330          2392.10      490.474          578.731       
      49006          9462          2422.57      490.584          578.731       
      49630          9608          2452.63      490.703          578.731       
      50332          9750          2482.63      490.851          578.731       
      51012          9918          2513.44      490.997          578.731       
      51667         10067          2543.24      491.096          578.731       
      52338         10225          2573.03      491.234          578.731       
      52967         10354          2603.39      491.352          578.731       
      53650         10511          2633.43      491.463          578.731       
      54315         10663          2663.43      491.556          578.731       
      54970         10819          2693.38      491.616          578.731       
      55644         10977          2723.17      491.696          578.731       
      56256         11129          2754.32      491.808          578.731       
      56957         11291          2784.11      491.919          578.731       
      57554         11426          2814.58      492.015          578.731       
      58207         11564          2845.03      492.101          578.731       
      58871         11709          2875.66      492.192          578.731       
      59566         11860          2906.10      492.284          578.731       
      60245         12004          2937.13      492.400          578.731       
      60954         12166          2966.92      492.518          578.731       
      61594         12313          2996.71      492.614          578.731       
      62231         12464          3026.48      492.699          578.731       
      62892         12621          3056.62      492.785          578.731       
      63582         12781          3087.13      492.868          578.731       
      64275         12936          3117.00      492.964          578.731       
      64825         13058          3176.21      493.006          578.731       
      65508         13208          3206.20      493.067          578.731       
      66102         13339          3235.99      493.144          578.731       
      66809         13500          3266.83      493.236          578.731       
      67477         13659          3296.74      493.303          578.731       
      68224         13819          3328.03      493.406          578.731       
      68971         13985          3358.92      493.484          578.731       
      69729         14157          3388.64      493.575          578.731       
      70337         14300          3419.00      493.625          578.731       
      71054         14458          3449.58      493.713          578.731       
      71804         14618          3480.29      493.765          578.731       
      72513         14801          3510.65      493.877          578.731       
      73247         14951          3540.81      493.929          578.731       
      73992         15116          3571.33      493.990          578.731       
      74229         15163          3600.01      494.014          578.731       

                    *** Max. allowable time exceeded ***      

 Wall clock time:                  3626.76
 Total CPU time used:              3600.01

 Total no. of BaR iterations:   74229
 Best solution found at node:     957
 Max. no. of nodes in memory:   15163
 
 All done
===========================================================================
Generating Gunluk and Lee data file ../../../../../instances/uflp/gunluk/gunluk-50-100-1.txt
primal_bound = 578.730919888, dual_bound = 494.014195513, gap = 14.638361536203211, time = 3629.43
