2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance uflp nldep holmberg 68 log
===========================================================================
 BARON version 23.11.13. Built: LNX-64 Mon Nov 13 23:14:09 EST 2023

 BARON is a product of The Optimization Firm.
 For information on BARON, see https://minlp.com/about-baron
 Licensee: Claudio Contardo at Concordia University, claudio.contardo@concordia.ca.

 If you use this software, please cite publications from
 https://minlp.com/baron-publications, such as: 

 Khajavirad, A. and N. V. Sahinidis,
 A hybrid LP/NLP paradigm for global optimization relaxations,
 Mathematical Programming Computation, 10, 383-421, 2018.
===========================================================================
 This BARON run may utilize the following subsolver(s)
 For LP/MIP/QP: CLP/CBC, ILOG CPLEX                             
 For NLP: IPOPT, FILTERSQP
===========================================================================
 Doing local search
 Preprocessing found feasible solution with value 11302.3
 Solving bounding LP
 Starting multi-start local search
 Done with local search
===========================================================================
  Iteration    Open nodes         Time (s)    Lower bound      Upper bound
          1             1             5.06      9382.00          11302.3       
*         4             2             6.79      9428.63          11301.8       
        517           158            36.65      10117.7          11301.8       
       2040           557            66.50      10259.0          11301.8       
       3706           965            96.35      10295.9          11301.8       
       5401          1378           126.20      10321.0          11301.8       
       6957          1746           156.05      10330.5          11301.8       
       8784          2188           185.89      10344.2          11301.8       
      10404          2583           215.74      10355.8          11301.8       
      11949          2948           245.59      10362.9          11301.8       
      13415          3288           275.44      10366.9          11301.8       
      14944          3641           305.29      10375.4          11301.8       
      16470          3996           335.14      10379.3          11301.8       
      18080          4384           364.98      10384.2          11301.8       
      19808          4803           394.83      10388.3          11301.8       
      21489          5206           424.68      10395.6          11301.8       
      23244          5628           454.52      10399.5          11301.8       
      24889          6014           484.37      10403.1          11301.8       
      26616          6413           514.22      10405.5          11301.8       
      28244          6794           544.07      10407.6          11301.8       
      29996          7186           573.92      10412.0          11301.8       
      31684          7564           603.89      10416.6          11301.8       
      33451          7948           633.74      10419.1          11301.8       
      35190          8349           663.58      10420.3          11301.8       
      36840          8720           693.43      10423.4          11301.8       
      38537          9104           723.28      10426.2          11301.8       
      40193          9488           753.13      10428.0          11301.8       
      41890          9887           782.97      10429.7          11301.8       
      43498         10252           812.82      10431.6          11301.8       
      45178         10646           842.66      10435.8          11301.8       
      46805         11016           872.51      10438.9          11301.8       
      48499         11392           902.36      10439.7          11301.8       
      50174         11762           932.63      10440.3          11301.8       
      51664         12098           962.47      10442.9          11301.8       
      53175         12445           992.32      10443.8          11301.8       
      54711         12792          1022.17      10445.5          11301.8       
      56421         13169          1052.02      10446.2          11301.8       
      58002         13521          1081.87      10446.4          11301.8       
      59658         13894          1111.69      10450.6          11301.8       
      61225         14248          1141.54      10451.5          11301.8       
      62903         14621          1171.39      10454.8          11301.8       
      64576         14991          1201.23      10456.0          11301.8       
      66173         15347          1231.08      10456.9          11301.8       
      67877         15721          1260.93      10457.7          11301.8       
      69388         16039          1290.77      10457.7          11301.8       
      70912         16373          1320.62      10458.6          11301.8       
      72304         16689          1350.47      10460.1          11301.8       
      73979         17064          1380.28      10461.0          11301.8       
      75621         17437          1410.11      10461.6          11301.8       
Failure to change feasibility, error 1014.
Failure to change feasibility, error 1014.
Failure to change feasibility, error 1014.
Failure to change feasibility, error 1014.
Failure to change feasibility, error 1014.
      77163         17791          1439.94      10463.8          11301.8       
      78827         18168          1469.74      10464.9          11301.8       
Failure to change feasibility, error 1014.
      80387         18527          1499.56      10466.4          11301.8       
      82029         18910          1529.40      10467.1          11301.8       
      83638         19286          1559.21      10467.2          11301.8       
      85332         19674          1589.04      10468.7          11301.8       
      86948         20037          1618.84      10469.9          11301.8       
      88635         20430          1648.68      10472.3          11301.8       
      90283         20812          1679.48      10473.1          11301.8       
      91961         21196          1709.32      10476.0          11301.8       
