solving instance mcf arcs c46 3 6 cubic
Set parameter TokenServer to value "licences.gerad.lan"
Set parameter MIPGap to value 1e-06
Set parameter FuncPieceError to value 1e-06
Set parameter Threads to value 1
Set parameter FuncPieces to value -2
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "AlmaLinux 9.6 (Sage Margay)")

CPU model: Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 56 physical cores, 56 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3600
MIPGap  1e-06
Threads  1
FuncPieces  -2
FuncPieceError  1e-06

Optimize a model with 4916 rows, 59608 columns and 235412 nonzeros
Model fingerprint: 0x562daa4b
Model has 292 function constraints treated as nonlinear
  292 POLY
Variable types: 59296 continuous, 312 integer (312 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [1e+00, 1e+00]
  Bounds range     [2e+01, 1e+10]
  RHS range        [2e+01, 7e+01]
Warning: Model contains large bounds
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Presolve removed 312 rows and 332 columns
Presolve time: 0.59s
Presolved: 6940 rows, 59277 columns, 182083 nonzeros
Presolved model has 292 nonlinear constraint(s)

Solving non-convex MINLP

Variable types: 58985 continuous, 292 integer (292 binary)

Root relaxation: objective 4.426293e+04, 14208 iterations, 2.03 seconds (0.99 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 44262.9285    0  292          - 44262.9285      -     -    2s
H    0     0                    151599.15110 44262.9285  70.8%     -    2s
H    0     0                    151385.09921 44262.9285  70.8%     -    2s
H    0     0                    151368.28185 44262.9285  70.8%     -    2s
     0     0 54066.5843    0  294 151368.282 54066.5843  64.3%     -    9s
H    0     0                    98621.133818 54076.6447  45.2%     -    9s
H    0     0                    98279.334104 54076.6447  45.0%     -    9s
H    0     0                    97547.907744 54076.6447  44.6%     -    9s
H    0     0                    97519.631761 54076.6447  44.5%     -    9s
H    0     0                    97207.753531 54076.6447  44.4%     -   10s
     0     0 55472.5121    0  277 97207.7535 55472.5121  42.9%     -   12s
     0     0 58589.8583    0  269 97207.7535 58589.8583  39.7%     -   20s
     0     0 58837.2604    0  275 97207.7535 58837.2604  39.5%     -   23s
     0     0 59829.2896    0  263 97207.7535 59829.2896  38.5%     -   30s
     0     0 59983.8309    0  247 97207.7535 59983.8309  38.3%     -   35s
     0     0 60445.4062    0  258 97207.7535 60445.4062  37.8%     -   42s
     0     0 60535.5816    0  251 97207.7535 60535.5816  37.7%     -   47s
     0     0 60730.7916    0  242 97207.7535 60730.7916  37.5%     -   53s
     0     0 60782.4228    0  236 97207.7535 60782.4228  37.5%     -   58s
     0     0 60885.3462    0  243 97207.7535 60885.3462  37.4%     -   63s
     0     0 60923.3731    0  242 97207.7535 60923.3731  37.3%     -   70s
     0     0 60956.2618    0  228 97207.7535 60956.2618  37.3%     -   73s
     0     0 60967.1018    0  222 97207.7535 60967.1018  37.3%     -   78s
     0     0 60986.9288    0  227 97207.7535 60986.9288  37.3%     -   81s
     0     0 60986.9914    0  227 97207.7535 60986.9914  37.3%     -   81s
     0     2 60987.1078    0  227 97207.7535 60987.1078  37.3%     -   85s
     1     3 61075.3531    1  227 97207.7535 60987.1078  37.3%  5528   95s
     2     4 61266.7937    1  235 97207.7535 61075.4906  37.2%  4177  101s
     3     5 61136.4132    2  238 97207.7535 61075.5976  37.2%  3747  107s
     4     6 61221.8597    2  214 97207.7535 61136.6898  37.1%  3345  112s
     5     7 61215.5463    3  244 97207.7535 61137.6637  37.1%  3138  117s
     6     8 61283.7480    3  248 97207.7535 61216.8651  37.0%  2960  122s
     7     9 61375.8862    4  219 97207.7535 61217.1135  37.0%  2796  126s
     8    10 61344.9669    4  227 97207.7535 61221.8999  37.0%  2738  131s
    10    12 61426.9330    5  219 97207.7535 61221.8999  37.0%  2546  138s
    11    13 61450.6529    6  231 97207.7535 61221.8999  37.0%  3691  160s
    13    15 61601.3318    7  217 97207.7535 61221.8999  37.0%  3419  167s
    14    16 61523.2723    7  223 97207.7535 61221.8999  37.0%  3300  171s
    15    17 61534.4112    8  219 97207.7535 61221.8999  37.0%  3440  180s
    17    19 61643.1476    9  220 97207.7535 61221.8999  37.0%  3238  188s
    18    20 61714.3568   10  221 97207.7535 61221.8999  37.0%  3191  193s
    19    21 61727.7660   10  218 97207.7535 61221.8999  37.0%  3101  196s
    20    22 61769.5245   11  220 97207.7535 61221.8999  37.0%  3020  200s
    22    24 61781.3774   12  210 97207.7535 61221.8999  37.0%  3362  221s
    23    25 61817.5834   13  219 97207.7535 61221.8999  37.0%  3337  226s
    25    27 61881.6670   14  197 97207.7535 61221.8999  37.0%  3151  231s
    26    28 62037.0123   14  222 97207.7535 61221.8999  37.0%  3126  236s
    28    30 61978.4870   15  191 97207.7535 61221.8999  37.0%  2981  242s
    29    31 61930.3967   16  197 97207.7535 61221.8999  37.0%  2954  246s
