node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1657.0,497.0,612.0,1133.0,1932.0,5.226581
2.0,1724.0,517.0,414.0,767.0,1308.0,3.401224
3.0,1612.0,484.0,402.0,744.0,1270.0,3.528893
4.0,1877.0,564.0,488.0,903.0,1541.0,3.677892
5.0,1499.0,450.0,377.0,698.0,1190.0,3.557164
6.0,1556.0,467.0,379.0,702.0,1197.0,3.446211
7.0,1622.0,487.0,418.0,774.0,1320.0,3.648406
8.0,1561.0,469.0,342.0,634.0,1081.0,3.103181
9.0,1502.0,451.0,445.0,825.0,1407.0,4.197861
10.0,1841.0,553.0,520.0,963.0,1643.0,3.997165
11.0,851.0,256.0,401.0,742.0,1265.0,6.659607
12.0,1636.0,491.0,512.0,949.0,1618.0,4.430782
13.0,1768.0,531.0,659.0,1221.0,2082.0,5.27694
14.0,2025.0,608.0,567.0,1050.0,1792.0,3.964789
15.0,1967.0,591.0,488.0,904.0,1542.0,3.512195
16.0,1378.0,414.0,505.0,936.0,1597.0,5.191489
17.0,1280.0,384.0,395.0,732.0,1249.0,4.371958
18.0,1347.0,404.0,388.0,718.0,1225.0,4.073739
19.0,1276.0,383.0,498.0,922.0,1572.0,5.519957
20.0,2151.0,646.0,669.0,1239.0,2114.0,4.403089
21.0,1424.0,427.0,395.0,731.0,1246.0,3.921651
22.0,1396.0,419.0,403.0,747.0,1273.0,4.086646
23.0,1269.0,381.0,327.0,605.0,1031.0,3.641379
24.0,1305.0,392.0,596.0,1104.0,1882.0,6.464286
25.0,1827.0,548.0,705.0,1305.0,2226.0,5.46047
26.0,1769.0,531.0,460.0,852.0,1454.0,3.682034
27.0,1151.0,346.0,369.0,684.0,1166.0,4.537271
28.0,1049.0,315.0,453.0,839.0,1432.0,6.114323
29.0,1319.0,396.0,425.0,788.0,1343.0,4.561837
30.0,1226.0,368.0,507.0,938.0,1600.0,5.849429
