node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1897.0,569.0,1524.0,2822.0,4814.0,11.377091
2.0,1199.0,360.0,1279.0,2368.0,4040.0,15.099558
3.0,1202.0,361.0,681.0,1261.0,2150.0,8.019394
4.0,1801.0,541.0,893.0,1653.0,2820.0,7.019934
5.0,812.0,244.0,544.0,1008.0,1719.0,9.494436
6.0,1382.0,415.0,581.0,1076.0,1835.0,5.952546
7.0,1439.0,432.0,920.0,1704.0,2906.0,9.048583
8.0,727.0,218.0,675.0,1251.0,2134.0,13.167131
9.0,2486.0,746.0,1231.0,2280.0,3890.0,7.013078
10.0,1937.0,582.0,754.0,1397.0,2383.0,5.512821
11.0,1360.0,408.0,765.0,1417.0,2417.0,7.963576
12.0,1846.0,554.0,1114.0,2063.0,3518.0,8.540761
13.0,1486.0,446.0,773.0,1432.0,2442.0,7.363958
14.0,1702.0,511.0,801.0,1484.0,2531.0,6.664656
15.0,1838.0,552.0,772.0,1430.0,2440.0,5.949717
16.0,993.0,298.0,493.0,913.0,1557.0,7.026266
17.0,1258.0,378.0,734.0,1359.0,2317.0,8.255525
18.0,1731.0,520.0,1080.0,2001.0,3413.0,8.836854
19.0,1102.0,331.0,603.0,1116.0,1904.0,7.743812
20.0,1703.0,511.0,1179.0,2184.0,3725.0,9.800582
