node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,457.0,365.0,370.0,685.0,1168.0,7.541176
2.0,200.0,160.0,263.0,487.0,830.0,12.264463
3.0,530.0,424.0,631.0,1168.0,1992.0,11.091667
4.0,376.0,301.0,600.0,1112.0,1896.0,14.874286
5.0,334.0,267.0,456.0,844.0,1439.0,12.705882
6.0,790.0,632.0,377.0,698.0,1191.0,4.441441
7.0,375.0,300.0,277.0,512.0,874.0,6.871921
8.0,446.0,357.0,439.0,813.0,1386.0,9.172996
9.0,296.0,237.0,563.0,1043.0,1779.0,17.755814
10.0,315.0,252.0,177.0,328.0,559.0,5.231939
11.0,681.0,545.0,457.0,846.0,1443.0,6.246479
12.0,238.0,191.0,286.0,529.0,901.0,11.171642
13.0,232.0,186.0,279.0,517.0,882.0,11.216374
14.0,569.0,456.0,425.0,787.0,1342.0,6.947115
15.0,603.0,482.0,689.0,1275.0,2175.0,10.636364
16.0,398.0,318.0,310.0,575.0,980.0,7.268293
17.0,332.0,265.0,297.0,549.0,937.0,8.331522
18.0,524.0,419.0,499.0,924.0,1577.0,8.876513
19.0,223.0,178.0,229.0,424.0,723.0,9.586957
20.0,191.0,153.0,214.0,396.0,674.0,10.407407
21.0,233.0,187.0,297.0,551.0,939.0,11.877778
22.0,376.0,301.0,335.0,620.0,1058.0,8.297071
23.0,245.0,196.0,319.0,591.0,1008.0,12.12844
24.0,273.0,218.0,244.0,452.0,771.0,8.333333
25.0,638.0,510.0,725.0,1343.0,2290.0,10.587983
26.0,314.0,251.0,369.0,683.0,1164.0,10.946309
27.0,551.0,441.0,574.0,1063.0,1813.0,9.696262
28.0,436.0,349.0,545.0,1010.0,1723.0,11.651822
29.0,419.0,336.0,271.0,502.0,857.0,6.025237
30.0,292.0,234.0,384.0,710.0,1211.0,12.236111
