node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1155.0,924.0,554.0,1025.0,1749.0,4.463104
2.0,1078.0,863.0,729.0,1350.0,2303.0,6.296623
3.0,826.0,661.0,636.0,1178.0,2009.0,7.169734
4.0,1250.0,1000.0,829.0,1536.0,2619.0,6.177741
5.0,1009.0,807.0,904.0,1675.0,2857.0,8.349711
6.0,667.0,533.0,549.0,1017.0,1734.0,7.670077
7.0,1377.0,1102.0,686.0,1271.0,2168.0,4.639413
8.0,1493.0,1195.0,1031.0,1909.0,3256.0,6.426966
9.0,1456.0,1165.0,1086.0,2012.0,3432.0,6.946886
10.0,1304.0,1043.0,866.0,1604.0,2737.0,6.187105
11.0,1226.0,981.0,876.0,1622.0,2767.0,6.654428
12.0,1053.0,842.0,986.0,1827.0,3116.0,8.722857
13.0,1223.0,979.0,747.0,1383.0,2358.0,5.681992
14.0,891.0,713.0,661.0,1224.0,2087.0,6.905797
15.0,1855.0,1484.0,1333.0,2469.0,4212.0,6.692893
16.0,1477.0,1181.0,1062.0,1966.0,3354.0,6.694611
17.0,1490.0,1192.0,1127.0,2087.0,3561.0,7.044554
18.0,1583.0,1267.0,946.0,1753.0,2990.0,5.565878
19.0,980.0,784.0,1029.0,1906.0,3252.0,9.784483
20.0,1642.0,1314.0,1118.0,2070.0,3531.0,6.337638
