node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,368.0,294.0,464.0,860.0,1467.0,11.767196
2.0,460.0,368.0,743.0,1376.0,2346.0,15.040936
3.0,400.0,320.0,413.0,765.0,1304.0,9.614286
4.0,587.0,470.0,737.0,1365.0,2329.0,11.692308
5.0,520.0,416.0,460.0,851.0,1451.0,8.226891
6.0,302.0,241.0,300.0,555.0,947.0,9.259459
7.0,209.0,168.0,222.0,412.0,702.0,9.899225
8.0,263.0,211.0,203.0,376.0,641.0,7.181818
9.0,455.0,364.0,510.0,944.0,1610.0,10.43038
10.0,419.0,336.0,471.0,872.0,1488.0,10.463087
11.0,190.0,152.0,165.0,305.0,520.0,8.069182
12.0,353.0,283.0,336.0,622.0,1061.0,8.857843
13.0,640.0,512.0,770.0,1426.0,2433.0,11.205479
14.0,268.0,215.0,421.0,779.0,1328.0,14.620513
15.0,337.0,269.0,417.0,773.0,1318.0,11.551587
16.0,440.0,352.0,556.0,1030.0,1757.0,11.782313
17.0,279.0,223.0,542.0,1003.0,1711.0,18.099237
18.0,549.0,439.0,557.0,1031.0,1758.0,9.445055
19.0,223.0,178.0,389.0,720.0,1227.0,16.284946
20.0,153.0,122.0,252.0,467.0,795.0,15.370968
21.0,441.0,353.0,503.0,932.0,1589.0,10.628141
22.0,422.0,337.0,660.0,1223.0,2086.0,14.59058
23.0,485.0,388.0,637.0,1180.0,2012.0,12.225627
24.0,171.0,137.0,291.0,539.0,919.0,15.875
25.0,442.0,354.0,561.0,1038.0,1771.0,11.814961
26.0,385.0,308.0,232.0,430.0,732.0,5.616667
27.0,107.0,86.0,78.0,144.0,246.0,6.766667
28.0,326.0,261.0,490.0,908.0,1548.0,14.023041
29.0,149.0,120.0,252.0,466.0,794.0,15.716418
30.0,565.0,452.0,483.0,895.0,1526.0,7.969565
