node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1244.0,995.0,2203.0,4081.0,6961.0,16.498471
2.0,2264.0,1811.0,2660.0,4928.0,8407.0,10.945338
3.0,1621.0,1297.0,1842.0,3413.0,5821.0,10.587576
4.0,857.0,686.0,1801.0,3336.0,5691.0,19.571984
5.0,1862.0,1489.0,1810.0,3352.0,5719.0,9.053254
6.0,1609.0,1287.0,1512.0,2801.0,4778.0,8.755307
7.0,1337.0,1070.0,1260.0,2334.0,3981.0,8.773556
8.0,2455.0,1964.0,1823.0,3377.0,5761.0,6.916667
9.0,2077.0,1661.0,1842.0,3412.0,5820.0,8.260013
10.0,1231.0,985.0,1887.0,3496.0,5964.0,14.285714
11.0,2072.0,1657.0,1655.0,3065.0,5229.0,7.437801
12.0,1687.0,1349.0,2098.0,3887.0,6630.0,11.58689
13.0,1239.0,991.0,2408.0,4461.0,7611.0,18.107784
14.0,1394.0,1115.0,1692.0,3135.0,5347.0,11.308448
15.0,2036.0,1629.0,1470.0,2723.0,4645.0,6.724702
16.0,2357.0,1886.0,2287.0,4236.0,7226.0,9.034262
17.0,1384.0,1107.0,2715.0,5030.0,8581.0,18.274319
18.0,1315.0,1052.0,1811.0,3354.0,5721.0,12.829308
19.0,1432.0,1146.0,2125.0,3936.0,6715.0,13.820305
20.0,2068.0,1655.0,2115.0,3917.0,6683.0,9.522956
