node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1267.0,380.0,960.0,1778.0,3033.0,10.733
2.0,2458.0,738.0,3227.0,5979.0,10199.0,18.5947
3.0,1603.0,481.0,1700.0,3150.0,5373.0,15.0274
4.0,1709.0,513.0,1734.0,3212.0,5480.0,14.3677
5.0,5029.0,1509.0,4652.0,8619.0,14703.0,13.1027
6.0,3581.0,1075.0,2830.0,5243.0,8943.0,11.191
7.0,724.0,218.0,1063.0,1969.0,3359.0,20.798
8.0,3317.0,996.0,2646.0,4902.0,8362.0,11.2969
9.0,1547.0,465.0,1340.0,2482.0,4234.0,12.2651
10.0,2605.0,782.0,3220.0,5964.0,10175.0,17.5076
11.0,189.0,57.0,215.0,397.0,677.0,16.1013
12.0,1412.0,424.0,2783.0,5156.0,8795.0,27.9259
13.0,2276.0,683.0,4831.0,8949.0,15266.0,30.0657
14.0,1663.0,499.0,1827.0,3385.0,5775.0,15.5678
15.0,2959.0,888.0,2762.0,5117.0,8728.0,13.2216
16.0,2500.0,750.0,1772.0,3283.0,5601.0,10.0397
17.0,3447.0,1034.0,5463.0,10120.0,17264.0,22.4465
18.0,1480.0,444.0,1021.0,1891.0,3226.0,9.7683
19.0,2287.0,686.0,3096.0,5736.0,9785.0,19.18
20.0,2863.0,859.0,3807.0,7053.0,12031.0,18.8368
