node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1240.0,372.0,736.0,1363.0,2324.0,8.4002
2.0,1295.0,389.0,946.0,1753.0,2990.0,10.3465
3.0,1544.0,463.0,570.0,1055.0,1799.0,5.2218
4.0,2396.0,719.0,643.0,1190.0,2030.0,3.7975
5.0,1623.0,487.0,676.0,1252.0,2135.0,5.8956
6.0,2368.0,711.0,703.0,1302.0,2221.0,4.2035
7.0,2693.0,808.0,1033.0,1913.0,3262.0,5.4279
8.0,1329.0,399.0,482.0,893.0,1524.0,5.138
9.0,1850.0,555.0,658.0,1219.0,2079.0,5.0366
10.0,1850.0,555.0,625.0,1158.0,1975.0,4.7839
11.0,1931.0,580.0,775.0,1435.0,2447.0,5.6776
12.0,1997.0,600.0,761.0,1410.0,2405.0,5.397
13.0,1910.0,573.0,864.0,1600.0,2729.0,6.4046
14.0,1762.0,529.0,556.0,1030.0,1756.0,4.4664
15.0,1964.0,589.0,806.0,1492.0,2545.0,5.808
16.0,1643.0,493.0,626.0,1160.0,1978.0,5.3939
17.0,1460.0,438.0,455.0,842.0,1436.0,4.4084
18.0,1245.0,374.0,667.0,1236.0,2108.0,7.5884
19.0,1792.0,538.0,464.0,860.0,1466.0,3.6653
20.0,2409.0,723.0,818.0,1516.0,2586.0,4.81
21.0,866.0,260.0,687.0,1272.0,2169.0,11.2322
22.0,2218.0,666.0,1281.0,2372.0,4046.0,8.1755
23.0,1643.0,493.0,808.0,1496.0,2552.0,6.9601
24.0,1989.0,597.0,1063.0,1969.0,3359.0,7.5678
25.0,1369.0,411.0,759.0,1406.0,2398.0,7.8542
26.0,2197.0,659.0,912.0,1689.0,2880.0,5.8766
27.0,2169.0,651.0,831.0,1539.0,2625.0,5.4227
28.0,1515.0,455.0,860.0,1594.0,2718.0,8.0414
29.0,1425.0,428.0,560.0,1037.0,1769.0,5.5628
30.0,1481.0,445.0,788.0,1459.0,2488.0,7.5277
