node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1625.0,488.0,637.0,1179.0,2011.0,5.545213
2.0,1867.0,560.0,525.0,972.0,1657.0,3.978102
3.0,1630.0,489.0,597.0,1105.0,1885.0,5.183234
4.0,1263.0,379.0,719.0,1331.0,2271.0,8.05905
5.0,1660.0,498.0,733.0,1358.0,2316.0,6.251613
6.0,1667.0,501.0,652.0,1207.0,2059.0,5.53379
7.0,2887.0,866.0,1107.0,2051.0,3499.0,5.432032
8.0,1021.0,307.0,560.0,1037.0,1770.0,7.771654
9.0,1835.0,551.0,606.0,1123.0,1915.0,4.676775
10.0,1387.0,416.0,583.0,1080.0,1843.0,5.956055
11.0,2141.0,643.0,581.0,1076.0,1835.0,3.840727
12.0,1546.0,464.0,872.0,1615.0,2754.0,7.982888
13.0,1264.0,380.0,506.0,937.0,1598.0,5.664377
14.0,2560.0,768.0,919.0,1703.0,2904.0,5.083558
15.0,1291.0,388.0,883.0,1636.0,2790.0,9.690571
16.0,1486.0,446.0,502.0,929.0,1585.0,4.778047
17.0,1750.0,525.0,738.0,1366.0,2330.0,5.965854
18.0,1193.0,358.0,676.0,1251.0,2134.0,8.015924
19.0,2009.0,603.0,709.0,1314.0,2241.0,4.996793
20.0,1999.0,600.0,968.0,1793.0,3059.0,6.858398
21.0,1598.0,480.0,609.0,1127.0,1922.0,5.391638
22.0,1778.0,534.0,829.0,1534.0,2617.0,6.598266
23.0,1960.0,588.0,419.0,775.0,1322.0,3.022853
24.0,1520.0,456.0,490.0,907.0,1547.0,4.561851
25.0,1454.0,436.0,695.0,1287.0,2196.0,6.768844
26.0,1749.0,525.0,706.0,1308.0,2231.0,5.716522
27.0,1575.0,473.0,558.0,1033.0,1763.0,5.015436
28.0,2231.0,670.0,835.0,1547.0,2639.0,5.299942
29.0,2201.0,661.0,929.0,1721.0,2935.0,5.975552
30.0,2017.0,605.0,765.0,1417.0,2417.0,5.371385
