node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1604.0,1283.0,990.0,1833.0,3126.0,5.745509
2.0,1352.0,1081.0,2152.0,3987.0,6802.0,14.831507
3.0,1385.0,1108.0,1136.0,2105.0,3591.0,7.639329
4.0,1159.0,927.0,1227.0,2274.0,3878.0,9.867188
5.0,1939.0,1551.0,1101.0,2039.0,3478.0,5.287449
6.0,1477.0,1181.0,1534.0,2842.0,4848.0,9.676533
7.0,904.0,723.0,1149.0,2129.0,3632.0,11.841542
8.0,1439.0,1152.0,1342.0,2486.0,4240.0,8.683333
9.0,1515.0,1212.0,2038.0,3775.0,6439.0,12.528555
10.0,2050.0,1640.0,1962.0,3634.0,6199.0,8.911565
11.0,1281.0,1025.0,1283.0,2376.0,4054.0,9.328211
12.0,1975.0,1580.0,1845.0,3417.0,5830.0,8.701188
13.0,1610.0,1288.0,1711.0,3170.0,5407.0,9.899743
14.0,1339.0,1071.0,1409.0,2609.0,4451.0,9.801939
15.0,1937.0,1550.0,1710.0,3168.0,5404.0,8.22108
16.0,575.0,460.0,584.0,1081.0,1844.0,9.448549
17.0,1911.0,1529.0,1491.0,2761.0,4710.0,7.263661
18.0,1461.0,1169.0,1336.0,2476.0,4223.0,8.519305
19.0,1159.0,927.0,1256.0,2326.0,3968.0,10.096037
20.0,1549.0,1239.0,1361.0,2521.0,4301.0,8.185603
