node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1239.0,372.0,614.0,1136.0,1938.0,7.01107
2.0,1631.0,490.0,663.0,1228.0,2094.0,5.751816
3.0,1947.0,584.0,521.0,965.0,1645.0,3.786696
4.0,2055.0,617.0,641.0,1187.0,2024.0,4.414496
5.0,1825.0,548.0,751.0,1391.0,2372.0,5.826613
6.0,1763.0,529.0,617.0,1143.0,1950.0,4.955713
7.0,1645.0,494.0,382.0,708.0,1208.0,3.289902
8.0,1636.0,491.0,566.0,1049.0,1788.0,4.898279
9.0,1507.0,452.0,581.0,1077.0,1836.0,5.462098
10.0,2158.0,648.0,768.0,1422.0,2425.0,5.034843
11.0,1744.0,524.0,369.0,683.0,1165.0,2.992188
12.0,1480.0,444.0,807.0,1494.0,2549.0,7.717342
13.0,1307.0,393.0,590.0,1092.0,1863.0,6.387061
14.0,2066.0,620.0,662.0,1226.0,2092.0,4.537166
15.0,2385.0,716.0,614.0,1136.0,1938.0,3.641851
16.0,1101.0,331.0,612.0,1133.0,1933.0,7.868047
17.0,1375.0,413.0,504.0,933.0,1591.0,5.185792
18.0,2043.0,613.0,675.0,1251.0,2134.0,4.680166
19.0,1960.0,588.0,574.0,1062.0,1812.0,4.141458
20.0,2000.0,600.0,485.0,898.0,1532.0,3.431914
21.0,1347.0,404.0,464.0,859.0,1466.0,4.876902
22.0,2039.0,612.0,811.0,1503.0,2563.0,5.632107
23.0,1483.0,445.0,541.0,1002.0,1709.0,5.166055
24.0,1828.0,549.0,426.0,788.0,1345.0,3.295848
25.0,1465.0,440.0,629.0,1164.0,1986.0,6.076142
26.0,1663.0,499.0,679.0,1257.0,2144.0,5.779854
27.0,1437.0,431.0,475.0,880.0,1502.0,4.682773
28.0,2759.0,828.0,933.0,1728.0,2948.0,4.787349
29.0,1772.0,532.0,653.0,1209.0,2063.0,5.21753
30.0,1601.0,481.0,602.0,1115.0,1903.0,5.32428
