node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1696.0,509.0,531.0,984.0,1678.0,4.432196
2.0,1533.0,460.0,362.0,670.0,1142.0,3.337772
3.0,1660.0,498.0,498.0,922.0,1573.0,4.246485
4.0,1833.0,550.0,554.0,1027.0,1751.0,4.280769
5.0,2097.0,629.0,364.0,674.0,1150.0,2.457062
6.0,1546.0,464.0,396.0,734.0,1251.0,3.625455
7.0,1085.0,326.0,511.0,946.0,1613.0,6.662531
8.0,1427.0,429.0,522.0,967.0,1650.0,5.179518
9.0,1119.0,336.0,407.0,753.0,1285.0,5.145357
10.0,1125.0,338.0,233.0,431.0,734.0,2.925035
11.0,1460.0,438.0,548.0,1014.0,1730.0,5.310989
12.0,1693.0,508.0,372.0,689.0,1175.0,3.110193
13.0,1481.0,445.0,520.0,963.0,1642.0,4.967404
14.0,1420.0,426.0,443.0,820.0,1398.0,4.412253
15.0,1826.0,548.0,473.0,876.0,1494.0,3.666417
16.0,946.0,284.0,355.0,657.0,1120.0,5.305085
17.0,1575.0,473.0,496.0,918.0,1566.0,4.456929
18.0,1763.0,529.0,651.0,1206.0,2057.0,5.226351
19.0,1687.0,506.0,623.0,1154.0,1969.0,5.231481
20.0,2008.0,603.0,586.0,1084.0,1849.0,4.126984
21.0,3441.0,1033.0,1042.0,1930.0,3292.0,4.286871
22.0,1156.0,347.0,465.0,861.0,1469.0,5.693475
23.0,2056.0,617.0,701.0,1299.0,2215.0,4.8275
24.0,1570.0,471.0,429.0,794.0,1355.0,3.866604
25.0,1161.0,349.0,542.0,1004.0,1713.0,6.613569
26.0,1127.0,339.0,354.0,655.0,1118.0,4.443107
27.0,2407.0,722.0,579.0,1073.0,1830.0,3.406695
28.0,2409.0,723.0,612.0,1133.0,1933.0,3.594658
29.0,1526.0,458.0,400.0,740.0,1262.0,3.706682
30.0,1024.0,308.0,482.0,893.0,1523.0,6.664411
