node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,1696.0,1357.0,807.0,1496.0,2551.0,4.432196
2.0,1533.0,1226.0,550.0,1018.0,1736.0,3.337772
3.0,1660.0,1328.0,757.0,1402.0,2392.0,4.246485
4.0,1833.0,1466.0,843.0,1561.0,2663.0,4.280769
5.0,2097.0,1678.0,554.0,1025.0,1749.0,2.457062
6.0,1546.0,1237.0,602.0,1115.0,1902.0,3.625455
7.0,1085.0,868.0,777.0,1438.0,2453.0,6.662531
8.0,1427.0,1142.0,794.0,1471.0,2508.0,5.179518
9.0,1119.0,895.0,618.0,1145.0,1953.0,5.145357
10.0,1125.0,900.0,354.0,655.0,1117.0,2.925035
11.0,1460.0,1168.0,833.0,1542.0,2631.0,5.310989
12.0,1693.0,1354.0,566.0,1047.0,1786.0,3.110193
13.0,1481.0,1185.0,790.0,1464.0,2497.0,4.967404
14.0,1420.0,1136.0,673.0,1247.0,2126.0,4.412253
15.0,1826.0,1461.0,719.0,1332.0,2272.0,3.666417
16.0,946.0,757.0,539.0,998.0,1703.0,5.305085
17.0,1575.0,1260.0,754.0,1396.0,2382.0,4.456929
18.0,1763.0,1411.0,990.0,1833.0,3127.0,5.226351
19.0,1687.0,1349.0,948.0,1755.0,2994.0,5.231481
20.0,2008.0,1607.0,890.0,1649.0,2812.0,4.126984
21.0,3441.0,2753.0,1584.0,2934.0,5006.0,4.286871
22.0,1156.0,925.0,707.0,1309.0,2233.0,5.693475
23.0,2056.0,1645.0,1066.0,1975.0,3368.0,4.8275
24.0,1570.0,1256.0,652.0,1208.0,2060.0,3.866604
25.0,1161.0,929.0,825.0,1527.0,2605.0,6.613569
26.0,1127.0,902.0,538.0,996.0,1700.0,4.443107
27.0,2407.0,1925.0,881.0,1631.0,2782.0,3.406695
28.0,2409.0,1927.0,930.0,1723.0,2939.0,3.594658
29.0,1526.0,1221.0,608.0,1125.0,1919.0,3.706682
30.0,1024.0,819.0,733.0,1358.0,2316.0,6.664411
