node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,3133.0,940.0,3818.0,7072.0,12065.0,17.260508
2.0,2189.0,657.0,2189.0,4055.0,6917.0,14.15995
3.0,1798.0,540.0,2692.0,4986.0,8506.0,21.202191
4.0,1798.0,540.0,2370.0,4390.0,7488.0,18.665325
5.0,2645.0,794.0,1818.0,3367.0,5744.0,9.731216
6.0,995.0,299.0,1284.0,2378.0,4056.0,18.26747
7.0,1978.0,594.0,1214.0,2248.0,3835.0,8.689394
8.0,49.0,15.0,187.0,346.0,591.0,55.097561
9.0,4120.0,1236.0,5069.0,9390.0,16019.0,17.42398
10.0,1045.0,314.0,1203.0,2228.0,3800.0,16.308989
11.0,3927.0,1178.0,8111.0,15026.0,25633.0,29.253701
12.0,929.0,279.0,1452.0,2689.0,4588.0,22.130323
13.0,2218.0,666.0,3949.0,7316.0,12480.0,25.216333
14.0,3879.0,1164.0,5327.0,9869.0,16836.0,19.451223
15.0,2999.0,900.0,1874.0,3472.0,5922.0,8.848424
16.0,2234.0,670.0,4825.0,8939.0,15250.0,30.598485
17.0,1373.0,412.0,2576.0,4771.0,8139.0,26.565066
18.0,1507.0,452.0,2008.0,3719.0,6345.0,18.876417
19.0,2211.0,664.0,5345.0,9902.0,16893.0,34.244737
20.0,1984.0,596.0,3387.0,6275.0,10704.0,24.179874
