node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,3071.0,2457.0,13818.0,25599.0,43671.0,41.905211
2.0,295.0,236.0,1304.0,2416.0,4122.0,41.304878
3.0,2639.0,2112.0,7898.0,14631.0,24960.0,27.871245
4.0,3065.0,2452.0,7115.0,13181.0,22485.0,21.617938
5.0,1863.0,1490.0,6713.0,12436.0,21215.0,33.565052
6.0,2647.0,2117.0,6780.0,12560.0,21426.0,23.860238
7.0,3459.0,2767.0,15337.0,28413.0,48471.0,41.298246
8.0,2009.0,1608.0,4235.0,7845.0,13382.0,19.629431
9.0,443.0,355.0,1757.0,3254.0,5551.0,36.935135
10.0,1769.0,1416.0,4967.0,9201.0,15696.0,26.147436
11.0,2229.0,1783.0,6980.0,12930.0,22058.0,29.166667
12.0,1891.0,1513.0,3793.0,7026.0,11985.0,18.685279
13.0,3813.0,3050.0,17210.0,31884.0,54392.0,42.040252
14.0,1252.0,1002.0,4763.0,8824.0,15054.0,35.439655
15.0,3503.0,2803.0,8038.0,14891.0,25404.0,21.370016
16.0,2497.0,1997.0,4491.0,8319.0,14192.0,16.754171
17.0,1564.0,1251.0,3135.0,5807.0,9906.0,18.668224
18.0,2434.0,1947.0,7595.0,14069.0,24001.0,29.060811
19.0,2775.0,2220.0,7916.0,14664.0,25017.0,26.56939
20.0,1636.0,1309.0,4259.0,7890.0,13459.0,24.24656
