node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,826.0,661.0,1499.0,2776.0,4736.0,16.900662
2.0,433.0,346.0,402.0,744.0,1269.0,8.655629
3.0,235.0,188.0,467.0,866.0,1476.0,18.585859
4.0,591.0,473.0,540.0,999.0,1704.0,8.503597
5.0,477.0,382.0,587.0,1087.0,1854.0,11.46473
6.0,459.0,367.0,521.0,965.0,1646.0,10.576336
7.0,934.0,747.0,1435.0,2658.0,4535.0,14.311504
8.0,380.0,304.0,796.0,1474.0,2515.0,19.538153
9.0,257.0,206.0,669.0,1238.0,2112.0,24.226563
10.0,315.0,252.0,1043.0,1933.0,3297.0,30.894737
11.0,116.0,93.0,304.0,564.0,961.0,24.57377
12.0,627.0,502.0,1016.0,1881.0,3209.0,15.092593
13.0,365.0,292.0,680.0,1260.0,2149.0,17.350515
14.0,325.0,260.0,735.0,1361.0,2321.0,21.107843
15.0,820.0,656.0,1101.0,2040.0,3480.0,12.508403
16.0,389.0,312.0,1154.0,2137.0,3645.0,27.619048
17.0,886.0,709.0,2099.0,3889.0,6634.0,22.071429
18.0,377.0,302.0,1180.0,2186.0,3729.0,29.157895
19.0,608.0,486.0,827.0,1531.0,2612.0,12.67354
20.0,170.0,136.0,366.0,678.0,1156.0,20.131579
21.0,395.0,316.0,870.0,1611.0,2747.0,20.5
22.0,503.0,403.0,848.0,1571.0,2679.0,15.69863
23.0,490.0,392.0,777.0,1440.0,2456.0,14.778325
24.0,381.0,305.0,1191.0,2206.0,3763.0,29.142857
25.0,544.0,435.0,675.0,1250.0,2132.0,11.555024
26.0,710.0,568.0,1554.0,2878.0,4910.0,20.399329
27.0,634.0,507.0,757.0,1402.0,2392.0,11.121711
28.0,297.0,238.0,544.0,1008.0,1719.0,17.081081
29.0,267.0,214.0,391.0,723.0,1233.0,13.634483
30.0,562.0,450.0,762.0,1411.0,2407.0,12.625498
