node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
1.0,2398.0,720.0,4614.0,8548.0,14582.0,27.252626
2.0,2386.0,716.0,3464.0,6417.0,10946.0,20.56008
3.0,2741.0,823.0,3957.0,7330.0,12504.0,20.441682
4.0,1094.0,328.0,3510.0,6502.0,11092.0,45.462687
5.0,3314.0,994.0,3307.0,6125.0,10449.0,14.131789
6.0,1252.0,376.0,1804.0,3342.0,5701.0,20.409004
7.0,623.0,187.0,2094.0,3879.0,6616.0,47.6
8.0,604.0,182.0,469.0,869.0,1482.0,11.0
9.0,2126.0,638.0,4734.0,8769.0,14960.0,31.541516
10.0,2477.0,744.0,3944.0,7307.0,12465.0,22.551417
11.0,2242.0,673.0,1973.0,3654.0,6233.0,12.459069
12.0,3095.0,929.0,2965.0,5492.0,9369.0,13.564225
13.0,5872.0,1762.0,12679.0,23488.0,40069.0,30.579241
14.0,2752.0,826.0,2304.0,4269.0,7282.0,11.858238
15.0,604.0,182.0,1153.0,2136.0,3644.0,27.045635
16.0,1711.0,514.0,1699.0,3146.0,5367.0,14.063114
17.0,2500.0,750.0,4702.0,8710.0,14859.0,26.636756
18.0,2264.0,679.0,4717.0,8739.0,14907.0,29.514706
19.0,1540.0,462.0,2634.0,4880.0,8324.0,24.225857
20.0,1189.0,357.0,2000.0,3705.0,6321.0,23.838547
